interaction_id,customer_id,platform,interaction_date,interaction_type,post_id,sentiment
6b2c2775-85d9-408c-9dc0-5e233d64a106,372f7cbb-325e-47fb-9f44-2836ca5b531a,instagram,2024-09-28,share,30f109f9-5263-4f8d-865b-986d48b4bcda,neutral
a98be054-bef0-431f-8e18-33b9c2237f27,cba7d735-7186-40fe-98ee-5ef39a6782ae,twitter,2024-09-17,share,b834fe0d-0c57-43f1-a726-5c2d43519322,neutral
7b1227a4-8e9c-4b0b-8550-e1163541cf7b,ff804669-f43c-4666-9bf5-e1a1728b2b35,facebook,2024-09-20,share,4d03e45b-153e-46b8-bb7d-0f56d5f7c71c,negative
2ccdd6a8-34dd-4972-820a-d53e5bd1610e,69fc651d-7492-433f-9c77-518a0b3fe461,twitter,2024-09-24,comment,9dd43ae0-69f9-44a2-9a79-87e9ccbfa6f8,negative
9bcde49a-8ae4-4bd5-b48b-4420d5eb791f,629cdc6d-de40-4559-92bc-7b47e84056fa,instagram,2024-09-23,comment,4a540004-149d-435c-a7af-0cb2a65ffc77,positive
ea2223b4-85f7-4b1a-8443-4d7ce68a0974,657fc5d5-89e3-4d11-a36c-67df64b9175b,instagram,2024-09-21,comment,7d0aec58-6641-4441-a4c3-d2d623916fc7,positive
918081cf-7728-4f36-9118-a34bf65ab731,f06de140-814b-437d-8c45-e0f56213f234,linkedin,2024-09-13,share,0ed7d320-6161-45ab-b0aa-eaaa33186c6d,positive
565b83cb-5c4b-4bb5-b20c-eb3ecc543075,820f8e43-4dfb-4e11-90a1-a0cf95d20c33,twitter,2024-10-02,like,b70c86cc-d662-4943-99bd-549937347f44,positive
d5b26168-ae55-41d7-a4af-aed53d8de4ba,d4ede91c-4fca-4e95-a217-7f4bdd534d05,twitter,2024-09-28,like,a1e09d29-acfc-4fb1-b1ad-78bedeb2949e,negative
170461e5-0e38-4d10-8ee2-420d85c29411,58249e1f-864d-451c-83e5-bf8e984282db,instagram,2024-10-05,like,bdc6c9e9-bcbf-4bae-b3e0-899835cdfd75,positive
5171319a-84f5-4b99-8ee6-30a1c5ab3a29,504f9f97-f8df-4064-9e26-3769b5da73fa,facebook,2024-10-04,share,d830cdf3-b5aa-4dc7-9962-760fdc67ecc6,neutral
334416a3-be3e-4590-a349-5540f9b11567,b5a4bc88-eb1e-435c-bd26-41ee74270711,instagram,2024-10-02,share,85eb97b0-1616-420f-bb7f-50f2df64fe06,neutral
392797ab-d5e0-4c7a-be2b-05712ac5d076,27feeb7c-03b1-4f84-a6ed-54a9dc2de552,linkedin,2024-09-19,share,55977587-3329-473f-8540-b617118cf7f3,neutral
de7cb37a-3df3-4780-a983-e68e55d66903,89368047-0866-4931-89cc-2004b328e59f,facebook,2024-09-13,comment,76771242-9dea-4f2c-8625-5fc642c27008,neutral
75d460a4-0693-41d7-9832-4375c65f439b,58f82ed8-3bd2-4935-96d1-8b7847be0e24,twitter,2024-09-11,share,b6d54be7-39f5-48e9-ad4f-7c0ed12550e2,negative
d803123f-32ee-43e4-90e6-5dfd44d70f7b,b15c9664-f46a-49bc-bfd4-65235a85d82a,linkedin,2024-09-28,share,c3d02bc9-649c-445f-8584-16c0554276ad,negative
16ad136f-ffd5-46f7-9df4-9663a7398e65,7827c6d9-8bec-4c67-86f8-d2a8987f37bb,instagram,2024-09-11,share,3dbda15b-c169-41c8-bd10-46d21e1fd8a6,positive
3e3dde7b-40f8-4c01-a02e-d91209e35cba,1954122b-c937-48b8-b1c4-e9cadb8fcc63,twitter,2024-09-19,like,0930b8a1-4957-460b-974c-2613562a8dce,positive
99d1da08-f684-4857-8176-7130b9fd920b,ef234fb5-b034-4ce9-86be-7d1089b6acab,linkedin,2024-09-10,like,dbfcbb06-76b9-41dd-9d84-2444905f5bfb,neutral
5a053c4c-b5b8-4ba1-8fe0-5f0d1399878d,400e8167-2cba-4152-9071-3cf585800566,linkedin,2024-09-19,like,90ea179d-de18-4d82-8950-86156b5964a5,negative
07b4151b-bd10-496f-8e83-fc85dd7ad539,8819f554-523d-4d5b-8298-62a106f1d217,instagram,2024-09-28,share,8b777e8a-4535-44d0-8370-d91460ceab75,negative
462d1ae9-c49d-403b-a20e-0ee0f47f7b55,b329168d-198e-4bf2-b0f4-3d830c4a6386,twitter,2024-09-25,like,3a57955f-d3e1-40cf-83c2-845e8f4b2312,positive
8a304a13-29a6-4472-8f20-e6038b9bf512,11e5f347-3100-41ad-a8d0-c0a2297092b8,linkedin,2024-09-10,like,02f5fc23-4242-4940-9d4c-8e53ee190c3b,positive
4512ba18-75c1-409f-b3e5-ecaeb08cd3bd,c10da0c0-56f6-45f8-97cd-d571a5129990,linkedin,2024-09-11,share,9ab83695-ab52-4f81-ade0-7226e005243b,negative
3af1dce1-4b92-4798-82a5-410747308383,cd46c455-0355-4391-a8c7-fe51d1c6d261,instagram,2024-09-10,like,2dc86f4e-9204-4b9c-a648-511d8cca5cbc,positive
10cc1d90-1405-427f-98e9-0ee2a5fcc6c6,e47f8b46-f55c-4d14-b4c6-6d212983e9c5,instagram,2024-09-23,share,fdb16eae-5156-4b51-a508-6addb9f16bb9,positive
b45fc3a0-8329-4bf1-9a24-5f541e6a2083,3200636f-8fc7-43ae-a20b-419142ff387c,instagram,2024-10-08,like,d2ffbde8-b7c6-42ea-8b03-397815a97d18,neutral
0729d375-e04a-4254-89b4-399b8d8cee28,f47987c9-3027-427f-a523-1e0735be05ef,twitter,2024-09-16,comment,290ffe9e-2922-41f8-961c-a4f36d544f36,positive
bcf9d2fc-777c-493e-a98b-a4c9a3cea87c,292e4703-5a2d-486f-a727-32a57633f35b,facebook,2024-09-25,like,7e7c4e7f-009b-4834-9228-25a8779c1da8,positive
b43103a4-ea32-441b-851a-f155d70aa124,22b9b853-7053-4da2-a28b-814711c66ec3,twitter,2024-10-09,comment,6f18884d-0a9d-4eca-8188-0c7dccafe94b,positive
03b65bc6-169f-4881-9233-b478dcf1f0a4,fa201806-afb1-468f-9724-d26ab1b0d4ca,instagram,2024-09-15,comment,3fb95b88-92c8-4d19-9b99-99f8c3998b18,negative
b08eb83c-093d-44d7-8041-3809c46dae5a,607f7cab-e261-45d1-94ca-a5a7e13e2e06,linkedin,2024-10-08,like,96622a3f-4082-4924-b228-c88f66b4458e,positive
481918ec-be89-4ff3-a627-d9fcb5487cc3,25ab0945-b32e-465f-bb76-ce88a823a22b,twitter,2024-09-28,comment,e75657ba-0aa8-4d94-8822-47b22cf323af,positive
f56d9f89-0e9d-4261-a362-67fda9f47c69,c0d48c7a-c9a2-4723-b0ad-1350c90d0968,linkedin,2024-09-27,share,22c0aec5-3496-4a02-a3eb-c3847f29835e,neutral
b2a7cd56-e0f7-4670-96f8-5e03f12a11b8,95bf49f8-11a7-477d-8199-77258430db5b,facebook,2024-09-23,comment,96717077-bd0b-4040-8982-b2f24a2d2135,negative
ea36b1c7-3696-4ce5-9173-92a3b47c7157,4a4b8a3a-43c3-4573-b879-0a3d44395f24,instagram,2024-09-28,comment,a188f788-6dbb-4b1c-aed5-3a61f4a5c65c,positive
965add52-25be-4611-b62e-f54b2045ca57,c8cb59c0-9476-4be1-946d-38b134ae2778,instagram,2024-09-15,share,33e07161-c744-4721-bf40-3eb20c346b80,negative
3ff881a3-9bcf-461d-83aa-318fa90b60cb,509df3f8-5137-4554-acf5-25bce35ad3be,linkedin,2024-10-04,like,55d94730-6256-4c88-b2a3-edd3341d267f,neutral
2639c9ff-8acd-42f9-a179-edb5dba2ae47,e19a48f5-829d-4f87-bc26-5221e1f4020e,facebook,2024-09-16,comment,b9f507de-efd9-44da-98c2-1a13e91d7aff,positive
fa33dfb8-3c5c-451d-9fcd-e23b2a30f143,afa49b3e-9b96-4c4b-81ef-79e2b5d129f3,facebook,2024-10-07,like,d51273f8-d906-46af-952d-094a1121ac1a,negative
58689764-2b1a-44d4-9c41-d2768fd66021,aa0b0bc6-5e7e-49e8-8cf2-89678dc1354e,facebook,2024-09-12,share,e0c17991-779e-4897-9cc7-c8311e5641ba,positive
a8ca5795-8d45-4afc-a37c-84b7f24ade1d,b1b044ea-acb9-4410-9407-ae5eb3447ef1,instagram,2024-10-05,like,fe84d0cc-b258-4041-bd72-f43c30f1fa29,positive
c38fa5e8-dbe1-4bf7-9ae0-a3e2571483fe,c7e97aa1-739c-4c32-b0a0-6a984df96622,twitter,2024-10-09,comment,cce0ed3c-233d-4d02-adb2-5b405a6d7aa0,negative
39621b41-3e9d-4a25-b082-80860305f3dc,a21e88e9-a64d-488e-acb4-48dbe9627d98,instagram,2024-09-18,like,a83ded3f-fb78-446e-84ec-c244d57450bc,positive
20587ff1-d1e4-4741-bfe6-48e28a614c11,4ae9183b-5aa8-460f-ab80-68e488d661b8,linkedin,2024-09-30,comment,07964dcc-e44c-4854-8065-173b1e6130dd,positive
eb1e9686-9d08-44fd-b885-fce2b80fd7ad,205115b4-956a-480d-9b9c-5290e081da71,facebook,2024-09-14,like,23527f46-9846-465b-8ae6-663a67677d97,neutral
6e82f52b-e3be-4fa6-8750-17070c12221f,407112fb-2647-4c80-9098-85cce7a1ea6d,instagram,2024-09-22,comment,8f4d1fc3-a7bb-448b-b509-5254d1aedf09,negative
e7b4b170-cd3d-4d0f-b5f4-d325651c2db2,748c46d5-2310-4c4c-aabb-d863d3e66b3e,linkedin,2024-09-28,like,439d4f40-3489-4a47-abdb-b65ec0a54ede,positive
6a8306b1-e6ac-4630-b605-b43ba05081e4,fcb84a4d-ea82-4f70-8c22-47110f64a3ce,twitter,2024-10-06,share,2aea4a5e-8b53-4f16-a251-7c111b8ec4b5,positive
61769b30-5380-4cbe-875f-68b287a2449f,c44547e2-cc20-48a9-9cfb-3b291762c3e3,twitter,2024-09-17,share,ce6610f6-e5d7-44bd-bfd9-8e4f80ff29b9,positive
0d066b25-b604-498d-8f9c-20d5da69ba5e,f1e2ea45-52e8-4352-819a-615c5e8cbe80,facebook,2024-10-06,comment,461dace0-192c-41c2-91a3-f6de6c8c3a06,positive
57781445-ecbb-4546-8a59-e24d55953654,3e160b29-2d5d-4756-a4e8-1406b876ecd7,linkedin,2024-10-08,share,fbe0ec93-e62e-44f0-82bb-e3af6db649aa,positive
65993667-ed50-4f07-b619-a45d310dc850,550d80f8-b12f-4696-8581-c88d463c88a2,instagram,2024-09-22,comment,031fc293-8463-4009-a6ce-de1a6798d64a,neutral
464f511e-d71c-4233-8df3-81a2ddb00226,310c9f58-ec53-43ec-86c4-17b92614c209,facebook,2024-09-28,share,ff737592-6938-4fdc-8365-7b6ad8f999c6,positive
692f5d12-355b-4eaa-b401-21a8dbe2c377,a116b0ae-fbe8-4782-bd04-9ba379cf0679,linkedin,2024-09-12,comment,e93e03d7-bb5c-4167-a636-28c883027145,positive
1969d95c-7ff9-43fd-be6e-927b0591e101,597bb570-f9fe-40d3-9ec6-635dfe7247af,linkedin,2024-10-01,comment,6fb8d1a9-c9d3-4658-b05c-877842cd6356,negative
9f29cfcf-06d1-4c1b-be8c-1888988471e3,3818361b-4128-4414-a922-f8ef7094f6e5,linkedin,2024-09-20,like,e8debdac-511e-4fa1-8eeb-7a953a94b686,neutral
083e288b-dbce-461d-a40a-d79473a218f8,57113988-9801-4f99-a86b-1842b59d12bf,facebook,2024-09-28,comment,1934d857-6a9f-4a1a-8026-318f23286fdd,positive
b3a96560-7af3-4694-bf78-db4047d37788,1e2c8135-906b-4251-9bed-40256e8dc5cb,twitter,2024-10-02,share,a8e2c757-5eca-49ae-9cd1-7ceddd40907d,neutral
00425b69-4acf-4829-983e-9ddee173def7,85c34224-00b5-4988-9bb4-2ca9996a5258,twitter,2024-09-12,like,e22e0a34-ba07-42a3-8bd9-52f94d938254,negative
ed86ae08-be76-4d65-bbb1-acf37b85e47d,8e5751ce-ecd4-4c6c-8098-df4a2620bddb,facebook,2024-10-04,comment,5fd69a7b-011e-4c60-92ba-f7349f6f2a4d,positive
e5074a3b-5d66-4ac0-ba86-0ac935e0f593,c6ef045b-6990-4169-86f3-046c610792d8,linkedin,2024-10-08,share,4eb3f865-f3d4-4bb6-b22b-1c5754b88932,positive
f14d087e-0ca5-4824-b85a-1a50755d8766,cd46c455-0355-4391-a8c7-fe51d1c6d261,twitter,2024-10-06,like,6d9c5cc4-d899-42c5-86d2-6d5922c1f4f3,positive
3a7f7172-46da-43a9-bd72-dbb295268439,c85e9302-b3f9-4483-ad9f-5d651aafddad,linkedin,2024-09-23,comment,a2dfe34b-9872-45d8-a244-6295bfeea645,negative
3fdd6d6e-37d2-4349-9d9c-26489bb3e2fd,42380554-f3ea-4396-8bab-6cc8d10bd930,linkedin,2024-09-11,like,441183f9-cdf6-47e3-b63d-361770bfbd3f,positive
1b6cb3dc-ba70-4a44-89b5-27a836be3e1d,0f5d3ad6-ffce-4fc7-9ab6-2a8c3cfaa82d,linkedin,2024-10-05,like,44b6cb6a-c839-4115-8f46-27f4d1cbcb62,negative
f353520d-a6ea-48c2-9693-c73155edb31b,e34824fb-770c-414c-9960-5db529a26c30,instagram,2024-09-17,share,0e966529-1ab5-4676-83f7-3ffd212bb94f,positive
1bed09b6-e258-414a-85ec-ce9b321cd4c8,8096cc49-c1c0-4ebd-8a2c-83503506296b,twitter,2024-09-14,comment,2c214bff-62cf-4de6-8eee-12f9abdad5e0,neutral
9513aa39-3c96-48a6-b3e0-01b16eb57efe,8ff2f74b-33bb-49cd-b54c-7dfffdc9202c,linkedin,2024-09-30,like,0f0d5cf6-ba99-402f-8611-35ff15c937b4,positive
597c875d-3637-4091-b9ef-b2d0f790c8b1,310c9f58-ec53-43ec-86c4-17b92614c209,twitter,2024-09-28,share,9c4a824e-12ea-488a-a71a-23ea876183e1,neutral
98720550-add6-4657-981c-2575ede4d2f5,dd2545d9-4d21-4de9-bdb3-593bed1ed0bb,instagram,2024-09-10,like,94f60048-9027-4f7d-ab28-14666aaf6d3c,negative
df98f141-4c9f-4ed4-8298-3c8575808860,aba80b1b-2421-4134-8beb-54cbc51f40ae,facebook,2024-10-05,like,08d892b3-c2f7-4c66-9d74-24458bcea3b9,negative
d8e819ed-318b-4dd1-8d38-cf35de39a4cb,e0e34b07-1ccf-463c-907f-0078550e4e1d,twitter,2024-09-17,comment,7f04cdd0-d583-460b-9bd9-43c8892c9f89,negative
098744b7-ba8c-4955-81e4-e6f25ecf75a1,90dea730-239e-4ee3-8b92-f2dfbe3a318f,twitter,2024-10-05,like,84794dca-0ba0-46a2-996b-c3f1fa665728,negative
8bc8205e-6618-4c18-8a4f-6cfadaba85d0,bad6c494-f866-424d-b053-52ef66370787,twitter,2024-09-14,like,bf677846-bc15-4f28-a7f6-310abe858203,neutral
32160c55-9c2c-4d33-986d-a0846d5a678a,5205fbd9-f549-466c-9a7c-5f515d6d55d2,linkedin,2024-09-18,share,b1f7554a-5549-4c9f-9ec7-44d17fa9004c,neutral
7ab2b66d-beb0-43a0-a8fb-b3c79d4236d2,e067c28e-977b-4b55-a13d-e8e0f2bea6a8,instagram,2024-09-20,like,9f1ce8a7-660d-4532-aaab-98918795e177,negative
c811a10e-978b-4f18-a181-a89d1dfded03,d449e129-f794-4baa-a3c8-2f9eb4b70c35,linkedin,2024-09-29,share,4f54da4d-f8f4-4a31-ac00-0b8fc39f2e73,positive
9cf4b762-46ab-474e-9af0-4949d2ccf713,5f9cc320-8b13-42c8-8ed5-9341c3392155,instagram,2024-10-01,like,c454cbe0-aa7f-46d0-a9c6-fd45e6b7f574,negative
81b89684-0d4d-4ddb-b63d-35a4bab8fc19,15243bc8-b2af-473f-9f44-f173bf545f04,twitter,2024-09-21,like,a5514ae8-8095-4498-b89f-4f59e1d89a65,negative
84c9a178-e722-4825-ab7f-d98dbe0245d0,4c9d16db-d574-4445-9edc-975baeb3c9db,facebook,2024-09-22,comment,af38e0d9-3cdd-4133-ae54-d4d9d396a43d,neutral
8a82b802-967b-4f33-b718-2e4c51639923,5bc2262b-14d4-43ad-973f-5c4433212b70,twitter,2024-09-20,share,8a27c52a-d44a-4390-a5a0-c696be7df926,positive
d77cb1d5-d0a7-46d7-8798-bab9f04ad2f8,f7730b92-c6b6-4e31-a152-9d21506f3f80,instagram,2024-10-06,like,cc03998b-56a3-46e3-8102-96b5eff16850,positive
7e497cc9-db2a-4beb-ada8-e4647e6c83e5,d685b06d-f5de-42ea-8790-daf9c91dc9bf,instagram,2024-09-28,comment,669e5201-951d-47c3-b9da-1ecc7983ff4a,neutral
9c23fb61-b7a1-447c-bda6-7bc3d57b732f,7ecab6f3-e4c3-4f54-9399-0a082e1b497e,instagram,2024-09-12,comment,39a0c414-3591-435a-9182-c98ec9b0a66d,negative
c63db610-1719-4ec2-98c4-a16289b1d10d,230de6df-c35c-47b5-8b53-b54f644b7fdc,twitter,2024-10-03,like,8d512bbe-b543-43d2-8efd-6aabf9cc6d38,negative
cf87cffe-78bf-4ae2-88ee-ada7cac21136,4e8e12a4-fc9d-495b-8c7b-4304e9c56609,linkedin,2024-09-25,share,26b105ff-951e-4d9f-8dca-4aedab9bc179,negative
283c0ff5-f6bc-404b-9b58-0371d56a2c4f,4b350ea2-aa74-44a6-b2f9-389b68e71913,facebook,2024-10-03,comment,17ed9004-a891-4deb-b5b8-da1a74a568a5,neutral
4da56cf2-4980-4721-8eb1-c055f68b3b00,9c3ecb17-c013-48e6-a0e2-6e633df8172f,instagram,2024-09-21,share,d48f096b-10ff-49ec-a53f-211237f2234e,positive
36941487-182a-44e3-bd3a-01b1c8c47bfd,69fc651d-7492-433f-9c77-518a0b3fe461,linkedin,2024-09-29,like,037c3fd4-6ae7-4465-8649-2ed88a5b3d3e,neutral
bfc72043-5e16-400d-9070-8c77fc828239,6e2048ff-8a75-429b-a681-cf9cbe3ba319,instagram,2024-10-07,share,98ad4d6c-e5a0-4460-955a-d067f7d26c22,neutral
457bd6dd-eea9-49f3-a31b-9d55995aa1c0,d785686b-b84f-40a2-b0cc-8cc56124f76e,instagram,2024-09-27,comment,12007e65-fddd-4a9c-b4ea-302ecfce6328,neutral
0b8d1ebc-8eed-402f-8177-82f58fe311ea,6fb61392-fe0a-41bd-8761-caded8e4cea1,linkedin,2024-09-19,share,cf5dbd6d-9e63-4864-82e2-1b632f2f8d37,negative
32a4134e-4d2f-47c9-95af-3aef6b2b8f34,ce646153-5e9d-4312-81f5-3418a98836cf,instagram,2024-09-26,share,6e6ce173-889d-480a-9754-a56379788563,neutral
b2d61023-b4e5-4432-936e-e67923b23b8d,f6cf12fb-6d4c-4146-9f0c-80a82819b1b2,twitter,2024-09-26,like,839361ab-05a7-4239-b1fc-9f52672ad561,negative
3186b5ac-eebd-446c-aa6b-3271d7a5c923,67c5714b-309e-4e6c-a104-ed5848cd334d,facebook,2024-09-26,comment,71f46cd8-c92c-4c08-91c8-84b1aef88770,neutral
3dfe0583-f02a-4418-83ec-6566582c633b,5ffcdaaf-352f-4383-9987-4003e629bd68,facebook,2024-10-05,share,f252ad0f-43eb-4a4b-9b5f-f000bd16793d,negative
f904a68f-ff0f-40c5-9da0-fc7259f149fe,25ba80bb-92f1-417f-810a-6cd80c1bd6a3,linkedin,2024-09-16,comment,44605426-a4c0-4872-a318-d700b5e15648,negative
88da627f-a136-40cf-8848-e68998cda254,7ecab6f3-e4c3-4f54-9399-0a082e1b497e,facebook,2024-10-03,like,18fc1854-6fc9-482d-81e2-d50ef10d6166,negative
7ab5ee62-f764-42c1-bc5e-25feb5b1154c,a96f63c5-f8b1-4eb5-a37a-dba6857a4db9,twitter,2024-09-16,comment,ec633184-8466-4ade-90af-e61d7a8e88d8,positive
a632de2a-db25-40c4-91a2-5864c48423cc,bfb81a4e-3e4e-4fd7-a50e-45f8061d00e2,instagram,2024-10-02,comment,7e3f2eaa-90a2-442c-a796-44b80ee06781,negative
5ee024b2-7303-47fb-ae76-7622848ca1f7,41a801b0-eb4f-445c-9499-244f28424e1e,instagram,2024-10-08,comment,1f152fa0-a68a-4a6a-bc3a-ca35ab11624d,neutral
0b730574-3e7f-4732-a51d-a7ae98c06942,d79c6a03-2973-432c-bc40-e11cab1fce0c,twitter,2024-10-08,comment,85d8a149-b0fc-40ba-a0f5-73c6921930d4,neutral
2f13252f-ff85-4d08-a53e-5e1602741907,472ccd21-7fab-4e50-b169-f6a597c6b630,twitter,2024-09-30,like,34280f77-166a-4f9e-8b94-91ec3e269cc6,negative
489ca8f1-69f6-4e5e-af94-a2a8639cb202,0b06f298-f1a5-4708-9014-2f7da8449ba3,instagram,2024-09-22,comment,f37232c6-d72d-4e58-8379-ecdd1b73eb01,positive
9ba3df98-78bd-41bd-b4a9-a842dffee730,6add1536-0192-4b60-8500-b9932bd799fc,instagram,2024-10-07,comment,6c869669-ab35-4c1a-ad85-1bd62e5f05bd,neutral
8e510591-5a92-4336-9431-57df9d793bf5,e541f180-272e-4d3b-8271-6f48d4f9fbd2,facebook,2024-09-22,like,9451a691-5679-4045-ba43-805576095675,neutral
717cda56-f547-49e0-a31a-0fd75aff0167,aad81f4e-8612-4937-88f8-0baf858f4f67,linkedin,2024-10-02,comment,6d9cde90-5a54-42e3-adde-e6d8387da6af,positive
ca7323b0-2d68-473b-a4f1-7b374fab83a5,53009905-490e-40b8-b723-acee0a82bec6,instagram,2024-09-23,comment,a53ea0e2-3645-4200-8768-9bdaccaacc64,positive
e6cb05f7-c44b-4db5-828c-b30bd35ccd9f,02ce4e1a-8922-4436-b445-10f10035b752,instagram,2024-09-25,comment,7867908c-f052-4ed1-973c-00272c53967c,negative
1232476d-5815-4f45-a7c4-be528e123cdb,300855fd-2f82-4413-b2fd-75ebdc8f709a,instagram,2024-09-21,share,1d3fc9f2-35d8-4874-8061-41cdc650054b,negative
edc890e9-e6d5-4ed0-88ef-087e79b21d3d,d23229e3-5289-4ed4-800e-05fd1a4c7ca9,twitter,2024-09-24,like,db124004-398c-407a-a097-83e0cb170448,negative
525d7869-37ce-44f1-b4e6-462d57d4d452,a189221c-858f-4ede-b0cb-c6bce25b3bf8,instagram,2024-09-30,like,aa43495e-c453-4575-8b23-81906a0f0381,neutral
179fbaa8-1c89-4c24-817c-52d8c9adc835,4b87b926-c99d-4165-8e93-7db88b16ee96,twitter,2024-09-29,share,d2ed07b9-4209-46f9-91d8-c6d0aac00f5b,negative
2e71a259-a068-41bc-a520-300494032809,41158ac6-e17d-496b-9c47-a582457f65ea,instagram,2024-09-26,comment,952dbce1-70e8-4a2e-92ff-08f14695ace3,positive
0a4d5b3c-b126-4895-a5fa-b3b66a8effe1,2e5ddec2-29cb-436e-994c-cb82f307ac91,twitter,2024-10-02,share,9bb3ef23-a14a-4db5-93cb-ed01ee9cb7cd,positive
69f0349b-7ac6-45de-917a-5b818434147b,14821f87-a2d0-43a7-ac7f-308e7cd3f234,linkedin,2024-09-25,share,5b080487-dc54-4eaa-898f-c384931665ef,positive
b6fa2baa-0b52-49bd-b3db-13070c8042d2,66d55155-cc29-4eb7-8756-e27dcb13fcbe,twitter,2024-09-20,comment,240b0782-1a16-490c-8c13-80d243edfae8,negative
4bca286d-e7b8-4216-a4ee-c12036c6a3dd,55cde2ef-4fee-4ad6-a060-95900a59b1ff,facebook,2024-09-13,like,a4f9aec7-ffb0-46f2-b512-fe0f48065de8,negative
878ea0aa-e4ea-40d5-8b73-f6b79a020bba,c1f17076-9aa1-408e-ae92-13fa84c2becc,twitter,2024-09-14,like,30e8f127-8bfa-4221-95d9-ccefce0986ba,neutral
9f5efd0c-435d-4f54-87db-7f321c41082c,390f3b39-c8bd-4c91-bc04-a22bb0a1220b,linkedin,2024-09-19,comment,aab834ac-2beb-4a36-9d35-8a845eb2f92b,negative
dbe28512-c401-4e67-81f2-9d67d8cac6d4,c8733c5b-41f9-45ae-9aae-99e83d47dc7b,twitter,2024-10-04,like,fb47783d-6960-4959-8fa6-6369c0967dcf,negative
b80579c8-5190-437f-bc29-b776a75b7278,18881cf1-d9cd-4f1a-a385-755136a8297e,instagram,2024-09-29,like,4cf66cc3-0309-43eb-9aa1-1f359eb49069,negative
b0716f45-cc48-4b8c-8bf3-f05d9cf0e359,a38742b8-139b-4689-aa20-87c30e1cf75c,instagram,2024-09-20,comment,768c247c-461d-4871-80bc-fccbe2c7c985,neutral
12615a02-a4f9-4082-8345-fc3ef5bdf875,58249e1f-864d-451c-83e5-bf8e984282db,twitter,2024-09-10,like,22a916fc-9e44-4a2e-ae5f-e4c9654474fd,positive
0f110820-ae79-48ae-8cb3-f4ebc6ba30cf,729f88ed-f7de-425e-a018-98d7523abd13,linkedin,2024-10-03,share,63fabbd2-473d-4cfa-870c-969f4a483ba8,negative
3ab0774a-7a08-4fe9-8f6e-64901247e8f2,47842dc0-f21c-47aa-afaf-a1312ab2fac8,instagram,2024-09-28,share,71f790b4-3ab5-428d-b260-b02a03296a59,neutral
7cb9ec83-d055-4f41-a64a-04973a624833,97eb7770-5149-4248-a822-43c7626e89de,facebook,2024-09-12,comment,fe033b9a-680f-4e80-b047-60d2bdc23a87,negative
cb155adc-49b8-4529-8d49-50003f192338,946a22fb-3ce6-4708-955e-2d0e3c4c5f27,linkedin,2024-09-17,share,fb19e532-6fee-4366-b5d5-ade735cdf3c9,negative
db560cf1-a7cd-40f5-9755-9bc4f904b00b,93f19708-e09f-4272-a828-1fee2e8d06e2,twitter,2024-09-14,comment,37162725-84cb-46bf-bfba-b6e53506c60e,positive
a2fadaa3-536d-44bb-8c90-db37a7d927e6,155ec114-d131-405c-9a4e-d5fc81420b36,instagram,2024-09-25,comment,2dd616e5-90c9-4395-8049-63e17999d259,positive
bb881775-92fb-49ed-b0f3-447733c3e374,eb2c119b-ccab-4337-82a1-a0f5a1f3c2fa,linkedin,2024-10-07,comment,baa2742d-ad00-4c9a-bf2b-1f56e7174793,neutral
35877403-01ee-4298-b942-9a4e72fbc986,432e5b44-1778-450b-94bb-53fc4061fb8c,instagram,2024-09-27,share,d90a8a23-0072-4b22-9edc-050eb61d2f95,negative
5464acfc-3470-416c-928a-027b8011ec5e,b25300d3-83c2-4aa8-a977-52a2c89708fb,linkedin,2024-09-12,comment,6b272989-2f61-4525-afb1-789a8b7b8961,positive
9bd7be4a-7900-44b0-a078-22f707bd0dd9,50f3c9ab-6253-40db-a817-86b2b48a2cd3,twitter,2024-09-29,share,9f32e541-327f-45ac-be9d-dad01d1ec608,negative
6c80c56f-0a81-4094-a8ee-57d03e0cedf2,49d38bf6-ce12-4d7a-a9a8-da6c97388469,twitter,2024-10-01,share,7dad629d-39d4-410a-b4b7-69ba77d9d7de,positive
3b080760-343d-43d2-894d-00f446ae2e77,fc7de09c-2fec-4cde-8cea-131dc6057705,instagram,2024-10-08,like,b188a0f9-8f1a-4983-bded-c6e3467b6f96,neutral
1bdc2cd9-e87b-464f-9218-78be825e6131,6562a4e2-4032-4c0c-a44d-77a7372cc041,facebook,2024-10-03,comment,f79c0097-db09-47f0-89fa-d504acbbe4bb,positive
7af2e4f2-764d-424d-9357-505a03d7b3e2,5855aadd-fa27-4c5b-a32f-e6953ccef5c7,facebook,2024-09-24,like,5e4f9398-01ff-42a2-bb96-f6d6ab7f6728,neutral
43d20b09-6847-4774-9f84-a41b4f9da03d,fb8edf52-6c90-49fd-abb0-0836fcad35c7,facebook,2024-09-26,share,efea6220-1ed1-4fe8-85cf-afc896c65e7b,negative
faa74fc5-d991-457e-b0ad-a419c915c01e,8ff2f74b-33bb-49cd-b54c-7dfffdc9202c,twitter,2024-10-01,comment,ee59e797-9ce1-4ca0-8ff0-2097d965ac61,positive
1f500751-65c2-440d-b8a4-c98422e5c209,2a187553-8b6b-4251-ac67-47cd9cbcdce4,facebook,2024-09-14,share,8c3c5d72-5d89-47c6-b365-cbbf9a757b1e,neutral
