result_id,campaign_id,customer_id,interaction_date,action,revenue_generated
9400d79a-bd86-447d-a814-60321d06aaa4,39d73fae-cf00-4f16-9170-29f776a63913,2ab03308-fbb9-4ef7-91e9-196eac4a400a,2024-09-13,impression,94.0
d1d17e21-672b-43a0-be5c-890072991061,a5b5c2f5-c96e-4f33-b6e0-78cf0ef01ee1,5003e017-d905-47a4-9074-469502f3d821,2024-10-09,conversion,32.31
0dee68e8-71eb-4096-bcd6-591bdb95dc5a,4fa85347-8bca-4b17-85a8-541ee243474e,83b2b516-061e-4a4b-86d6-ef231a26a6d6,2024-09-12,impression,30.24
096cad5f-c1ee-4941-a7ae-3954af3cc123,60d76de0-f560-400b-929e-922aeecd5157,55d433a1-6264-4900-a1e2-7f85c55dfd62,2024-10-02,conversion,40.76
5d273351-e4e6-4b32-8763-24984c0a7098,60d76de0-f560-400b-929e-922aeecd5157,59c3f58a-50d9-4d88-8d3b-fdfa7097f6ea,2024-09-27,impression,16.98
9e4cb758-d5a8-41ba-8e9b-1ac548745e61,6318d6f8-94dc-42b0-b253-da3ae5897793,e1f49a99-4698-4938-aed6-bbd2c4459a43,2024-09-27,conversion,53.18
c4d1b9fc-c20c-4464-9635-4f3b103152b6,60d76de0-f560-400b-929e-922aeecd5157,c40f5901-a9e4-44a3-bcbd-b0c514b17b75,2024-10-02,click,23.34
d8b630c9-7120-4f5c-aa9d-07cc5c59a9be,3bfb43a5-0ce9-47ea-a5a9-b360dbb72cda,ea3e4cb3-d5a2-40f8-a97a-7fd54a39a592,2024-09-18,conversion,76.49
84088cde-cd93-4fba-8290-4e826a1ae69e,8e3acb42-ceaa-4e15-b62c-617d0d0118b0,a21e88e9-a64d-488e-acb4-48dbe9627d98,2024-09-13,click,56.33
e8e3551c-5908-4bc8-83d2-391c3133bb63,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,e1f49a99-4698-4938-aed6-bbd2c4459a43,2024-09-15,impression,10.71
f22506dd-d4ff-4706-b4e9-476a9ad309d6,1fdea342-8d28-4eab-80a3-5629bf977118,5ad93ece-6cea-41ca-beb2-4d1d59604faf,2024-09-23,impression,88.92
9d6b5b57-ace4-400e-a4a6-ad47c53cd648,60d76de0-f560-400b-929e-922aeecd5157,b40ae879-1bb2-40fd-9561-e1352443919c,2024-09-13,conversion,77.24
dd9a6ce1-3f56-4dc5-886d-817454f268cd,b3d12371-ca1d-4c3c-ad30-829686e2dd65,f7095581-2787-4b31-89b5-cb9b11e179a6,2024-09-27,conversion,49.76
8f5c20a6-36bb-455b-a8a8-b8b80d2e67f7,8e3acb42-ceaa-4e15-b62c-617d0d0118b0,371ca096-edad-43fc-a40f-ee9a94ff2ef0,2024-09-17,impression,37.5
cd865db2-beba-4dd6-816f-577ea7cca797,ebb3123b-4158-41cd-92ff-7292f58c1f64,55d433a1-6264-4900-a1e2-7f85c55dfd62,2024-09-11,impression,34.92
7575d65c-8fdb-4cfb-9548-169119d75dac,c951ec19-27fa-4373-ab42-99b734f554d1,853337d6-bdaf-49b6-8015-36653d37f9c4,2024-10-09,click,68.26
c4957edd-bf0b-4544-aa9e-3532b3668740,3bfb43a5-0ce9-47ea-a5a9-b360dbb72cda,d72c4926-cb57-4f84-80ec-23a643b581dc,2024-10-05,impression,10.57
34dd1ede-7c3f-4a32-8f9c-bd69cbf79f96,1fdea342-8d28-4eab-80a3-5629bf977118,60c5d635-48e6-4d2b-91d0-b3ee69bc00fa,2024-09-18,impression,97.9
0d7453f8-bd4d-4b48-900a-5e06619809cd,a5b5c2f5-c96e-4f33-b6e0-78cf0ef01ee1,e6aca39c-fc61-4446-9203-de7bed83385e,2024-09-10,click,14.5
313f93d5-de95-4fff-8cef-cdf7b84882d5,0fe471cd-87c9-459e-8ec8-bc3cf2e0270b,1033cd2d-1da6-4fbc-a8d8-e7c418b72d4e,2024-09-16,click,41.85
d9511126-e5c7-4e39-bd1a-eca55ed64077,0fe471cd-87c9-459e-8ec8-bc3cf2e0270b,edca08df-854c-4f50-b6bc-76e7427f0b26,2024-09-18,conversion,42.88
3fcab404-7a58-4563-8e3b-5e6dbeab60ba,39d73fae-cf00-4f16-9170-29f776a63913,141793dd-f47d-4377-b6ac-a5e86e0b73e1,2024-09-26,click,35.59
83ec8534-f3c2-48cc-8470-a5855cc2fdd2,60d76de0-f560-400b-929e-922aeecd5157,d354f71a-f6f9-44ec-9587-bd28e7e30894,2024-09-30,click,85.85
600bd513-25a6-4ebd-b39b-ab3d5ca146d6,8e3acb42-ceaa-4e15-b62c-617d0d0118b0,9bd12501-3978-4f6c-b5be-be2f0f65311d,2024-10-07,conversion,87.8
ff063d01-c3dd-4a62-8993-4f84a3d78fb6,b3d12371-ca1d-4c3c-ad30-829686e2dd65,70a379f8-4121-4a20-8e41-da655e73ad8b,2024-09-14,impression,43.56
f6b4f42d-eeb8-4de2-98e9-18a64928772f,8e3acb42-ceaa-4e15-b62c-617d0d0118b0,f4a48ef6-8b7b-422e-9de1-968de491eccc,2024-09-27,click,43.67
ffbb76bb-23d6-4cd3-b308-701be490eb37,1fdea342-8d28-4eab-80a3-5629bf977118,a5951a10-e15b-40a5-9d42-fa992e0f6578,2024-10-03,impression,74.47
4289b7c9-7a08-4428-abdb-41d17733b1ef,39d73fae-cf00-4f16-9170-29f776a63913,a3b56543-3a5b-4c16-a0e8-30e52f926063,2024-09-11,conversion,94.54
2081638e-2fcd-4308-a826-ca06bb2b81e7,f3343a8e-4755-45fb-9fcb-f92f377c7442,bc40cb74-71b5-4302-bb3b-4a10965f37aa,2024-09-24,conversion,73.26
cf6527b1-e1cb-480a-9f22-71a8b6c98fbc,17e0f55f-3d2b-4ddf-995a-d18150aa904a,58d50550-7d26-4046-898a-e7a4527db612,2024-09-16,impression,25.63
76d51b1d-133d-42ba-96a4-d91bf9a1382a,9eb704d3-ffc4-472c-a802-ca685c0e1894,cece4d50-c90c-4870-85e4-fbca20a5464b,2024-09-17,click,94.7
d94df1d8-e53f-4a07-905b-97cde3680c4b,1fdea342-8d28-4eab-80a3-5629bf977118,19b12328-3b31-453f-a121-0e107ddba988,2024-09-25,click,21.83
85001515-706a-491b-ae06-06281b5f8e77,ebb3123b-4158-41cd-92ff-7292f58c1f64,aaf4a241-65d9-453d-a2d5-1a74e9417f33,2024-09-25,click,54.42
a69aad2a-989a-4b59-a071-15b4597ad1bd,ebb3123b-4158-41cd-92ff-7292f58c1f64,85275485-0018-4053-9dba-cd1cc0bd1602,2024-10-06,conversion,21.13
c63f5ede-f614-4077-977c-d0f7d9794359,4fa85347-8bca-4b17-85a8-541ee243474e,d137848e-b798-4d80-882e-91eb577fa405,2024-09-19,click,59.82
8cd2d591-8c4c-4398-81d5-fddd5983308a,ebb3123b-4158-41cd-92ff-7292f58c1f64,a7c7399c-bbc1-470f-8b0c-73c4dd7805b5,2024-09-11,click,81.49
6aafeaba-c96c-4417-9419-e10a599d7a48,b3d12371-ca1d-4c3c-ad30-829686e2dd65,900efab8-8da9-4008-911b-a964bd2a8f2f,2024-10-06,click,3.7
428f8525-f865-480c-8c8b-443439a35e89,77bc93c9-1042-4f72-821a-1d8092f9c918,db05f8e9-ebae-43a4-bc07-851a665ec672,2024-09-22,impression,6.23
c6d30b5b-186f-46eb-9d40-b154a8170816,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,8438f71e-ee7b-4f4f-89a2-9778460101c5,2024-10-01,impression,23.44
c7c9f7fb-1e91-4ef7-95b7-5695934baf40,39d73fae-cf00-4f16-9170-29f776a63913,853337d6-bdaf-49b6-8015-36653d37f9c4,2024-10-09,conversion,78.0
bbeb9c83-3fa5-44b9-9798-e253362b8a2f,39d73fae-cf00-4f16-9170-29f776a63913,5ffcdaaf-352f-4383-9987-4003e629bd68,2024-10-08,click,16.41
a0ac76b3-db81-4d77-8262-538a5f81ae7a,a5b5c2f5-c96e-4f33-b6e0-78cf0ef01ee1,0e7427e9-74c8-49ef-9a93-a97f183af12d,2024-09-17,impression,60.1
b461575a-4c1f-4225-9d28-86bbfc06b29f,9eb704d3-ffc4-472c-a802-ca685c0e1894,e47f8b46-f55c-4d14-b4c6-6d212983e9c5,2024-09-27,click,48.74
a7bc3a9e-f147-4e61-8b52-92881499ec80,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,651145ba-682b-484f-bc6a-58f302ee9c88,2024-09-19,impression,17.79
9dafb24f-caca-4fab-8dd6-6dc8720a1be2,60d76de0-f560-400b-929e-922aeecd5157,c08827fb-6852-42ac-8844-b5ba2c5ac92f,2024-10-09,click,86.6
038ca657-4bd6-4c35-ae7c-7de7f4b06e9e,1fdea342-8d28-4eab-80a3-5629bf977118,fb5747d3-8228-493e-b844-895d1a051e35,2024-09-16,impression,41.2
9ba9b504-5c41-4b04-ac4b-8af39a758b81,0fe471cd-87c9-459e-8ec8-bc3cf2e0270b,ce646153-5e9d-4312-81f5-3418a98836cf,2024-09-24,click,29.8
1ee6a0f7-71c7-4636-b8cf-7fed76a2acd1,9eb704d3-ffc4-472c-a802-ca685c0e1894,eea687b3-1c86-4009-b35e-b9735c648129,2024-10-03,impression,37.27
dc660d68-58a1-4234-9a07-55f61ac40d1d,9eb704d3-ffc4-472c-a802-ca685c0e1894,db0976b1-42a3-4b8d-96ff-92fe547b8b86,2024-10-07,click,75.14
e3595b39-5721-4527-9a50-a8ae3ba71cb1,6318d6f8-94dc-42b0-b253-da3ae5897793,7d89fa9b-5fe5-472d-b91a-c73fccb62a69,2024-10-06,conversion,47.91
1653cda2-b749-4ba7-924d-90c950f17f3d,3cbbae18-950b-451f-a0c5-fad53f1353ce,55202384-fe4b-4534-8546-b055178d9b2e,2024-09-12,conversion,15.98
bc06a9a2-cf11-4004-bb4f-1b0dd2f4a835,9eb704d3-ffc4-472c-a802-ca685c0e1894,a114c8c1-3e4a-40c8-8b53-02ebcc5b2673,2024-09-14,conversion,83.85
a7d51a50-8e66-41b9-8cf1-22f84b2a901c,8e3acb42-ceaa-4e15-b62c-617d0d0118b0,f4a48ef6-8b7b-422e-9de1-968de491eccc,2024-09-27,click,39.1
bea5bd60-8a96-4099-834a-72715bc9af8f,1fdea342-8d28-4eab-80a3-5629bf977118,6ec707db-d1e1-41a3-bc15-cf077c88f76f,2024-09-29,click,41.31
f0f1f16c-521b-475c-9ce7-fee567eeb6df,1fdea342-8d28-4eab-80a3-5629bf977118,d46cb555-b55b-41be-ae93-afa25c292e9f,2024-09-27,impression,23.0
5069efbe-64d8-4c6c-bc28-a660bc233dc6,4fa85347-8bca-4b17-85a8-541ee243474e,d859e75f-7c50-499c-915b-aa7e517bca82,2024-09-29,impression,87.68
8c178a90-0ea9-4eed-84c5-bcc2848f6bb5,77bc93c9-1042-4f72-821a-1d8092f9c918,d354f71a-f6f9-44ec-9587-bd28e7e30894,2024-09-13,conversion,94.38
62c94747-e8ec-4577-ac56-2c023e9fdcdd,ebb3123b-4158-41cd-92ff-7292f58c1f64,308c0256-18a4-43a7-a267-ddd231a9f5a3,2024-10-02,conversion,53.3
b418c279-29cc-4f26-ab43-6ba998d132d7,6318d6f8-94dc-42b0-b253-da3ae5897793,629cdc6d-de40-4559-92bc-7b47e84056fa,2024-09-12,conversion,51.3
ad9c741c-3b65-4af2-b01a-d32882200495,f3343a8e-4755-45fb-9fcb-f92f377c7442,ef234fb5-b034-4ce9-86be-7d1089b6acab,2024-09-22,click,9.98
8256d1ea-e665-4751-8419-5913eab39fc4,9eb704d3-ffc4-472c-a802-ca685c0e1894,2ffed406-14bc-4169-98e1-157e66debc18,2024-10-03,impression,25.96
0253ac87-d3d0-4ed2-9bb7-dc73a97e4ca4,3cbbae18-950b-451f-a0c5-fad53f1353ce,f716a455-e0bb-4f10-b96d-f639c3c7c559,2024-10-02,conversion,26.29
ade0518d-e342-46ee-a73c-0354f952d160,77bc93c9-1042-4f72-821a-1d8092f9c918,79643e55-860e-47d5-8c3d-127f8f867284,2024-10-09,conversion,50.55
ccf32bb7-4d2c-41b0-a76b-23566997e4ab,4fa85347-8bca-4b17-85a8-541ee243474e,aad81f4e-8612-4937-88f8-0baf858f4f67,2024-09-23,impression,68.48
c6ff1b0a-ca4e-4c7d-ac6e-825d6fad08bf,aa6ecc01-28ef-497f-a8eb-39d822c8be4f,472ccd21-7fab-4e50-b169-f6a597c6b630,2024-09-10,click,39.29
da8fae52-e84a-4b01-afe5-70e4bfba3e99,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,f1e2ea45-52e8-4352-819a-615c5e8cbe80,2024-09-19,conversion,38.79
db94e2f6-dacc-4236-8099-3bbe783c3cc8,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,dd414e95-07cc-4f40-bb9e-4b2e24fd3deb,2024-09-20,click,45.65
64ecd6a5-940d-49a3-8cfb-244d1abeefb5,17e0f55f-3d2b-4ddf-995a-d18150aa904a,f39e0a35-3c2d-446b-9c46-f5484b4d3f72,2024-10-01,impression,98.9
2c428e39-8834-4ce4-b8db-f6ed2e455d56,77bc93c9-1042-4f72-821a-1d8092f9c918,233b79a6-19cb-4d8d-82fb-368e2536eebb,2024-09-26,impression,33.89
1336d05c-d95b-4dba-bbb8-ac74403076bc,0fe471cd-87c9-459e-8ec8-bc3cf2e0270b,10bf0cf8-14e9-45ac-b675-2e9be693d564,2024-10-07,impression,75.42
5d71b177-43be-4487-ad42-5aa08adef4fb,a5b5c2f5-c96e-4f33-b6e0-78cf0ef01ee1,69d09547-f5b3-47fd-bd94-e602ede99aa5,2024-10-01,click,76.0
149f71fe-0f37-4ce6-990c-0457985a9c56,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,98005988-d9d6-48e3-9b9b-e5994d08ef44,2024-09-27,conversion,20.14
3150f2d4-4c6d-4a30-b897-7848c33e054b,9eb704d3-ffc4-472c-a802-ca685c0e1894,633e6068-59b2-4b65-921e-c3fce31f1060,2024-09-12,impression,80.8
68dc842a-0721-401e-9318-e1218cad3b2d,39d73fae-cf00-4f16-9170-29f776a63913,b62653d8-0914-42ec-b0db-ba4daf2723fd,2024-10-03,impression,58.56
0801defb-a9fc-4fcc-be7f-e1593914cd5c,60d76de0-f560-400b-929e-922aeecd5157,7f0ff674-38d5-4f84-b7d0-e42a91ad1c2e,2024-09-19,click,15.83
c699a4b6-4a6c-4f0b-a63c-662e71d140ad,9eb704d3-ffc4-472c-a802-ca685c0e1894,a6a05e51-8a4e-45b7-abfa-eb659a9fae2b,2024-10-04,conversion,18.81
51676b1c-a52d-434d-a85e-1ab9b0c4e3a0,6318d6f8-94dc-42b0-b253-da3ae5897793,55561b92-8d0c-440d-a267-73f09620095f,2024-10-02,conversion,36.5
ffca47e9-dec7-46b1-b3b7-bbee25ef3be4,6318d6f8-94dc-42b0-b253-da3ae5897793,95ceaaa0-9c61-459d-a5b7-406c437287d1,2024-10-08,conversion,68.18
5d539cd7-43c2-4a17-8cd4-5e0643009a0d,f3343a8e-4755-45fb-9fcb-f92f377c7442,79cf4b95-8779-41cf-bc1b-517b8354102a,2024-09-16,impression,71.78
576b4f31-a739-4104-a33e-cdef20ae7b66,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,1908ebee-c04f-41a9-af5e-54bd8435dcab,2024-09-11,conversion,41.39
7a2b37bc-8fed-4d8f-8b5f-dacbfc8fde7e,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,06d6f1ba-a5cc-48c8-8927-e84da3d364b6,2024-10-09,conversion,66.71
b0f67012-9e97-4977-996d-ced2d3af3eb3,6d6f4398-addd-451a-8254-315a120e49d8,d97653fe-efca-46b1-89fd-d127213fbb56,2024-10-08,click,38.82
25433d99-6d7d-4a59-a69d-aceda474ea02,c951ec19-27fa-4373-ab42-99b734f554d1,1834512a-adcb-43ed-a1e7-662ef621487a,2024-09-22,conversion,53.82
2b5103fa-eac9-46e4-8da2-8c0792c73619,9eb704d3-ffc4-472c-a802-ca685c0e1894,14a66657-2301-41a5-8c3a-b8d32a4a810d,2024-10-02,impression,39.11
d7a671c0-0fcc-4c49-8382-c3d0f54d8e53,8e3acb42-ceaa-4e15-b62c-617d0d0118b0,4d70be34-e400-4386-a3a3-8c4b3b5f0203,2024-09-23,click,55.49
ac8ceb83-66b2-441c-959d-82a046a6854e,39d73fae-cf00-4f16-9170-29f776a63913,fa201806-afb1-468f-9724-d26ab1b0d4ca,2024-09-13,conversion,53.51
4751c077-1a26-4658-885b-99a9ff032393,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,d2511bc7-34e9-40e2-8815-296d25e706af,2024-10-08,impression,8.3
10209d61-bc1b-4ddf-9f8e-c742e753c795,4fa85347-8bca-4b17-85a8-541ee243474e,18881cf1-d9cd-4f1a-a385-755136a8297e,2024-10-08,click,10.2
f129df8d-dd39-4b1d-a2d7-0d7a259da6bf,aa6ecc01-28ef-497f-a8eb-39d822c8be4f,bdf35664-fa23-48c0-a470-c290e7a28327,2024-09-29,click,85.9
66e853e9-a3bb-45a5-b7c7-abec6c40c08c,aa6ecc01-28ef-497f-a8eb-39d822c8be4f,69f55b2e-628b-4fcd-b639-41c1047b99ca,2024-10-06,click,97.71
5b887164-b5aa-45a4-9839-16eb25cce2c8,6318d6f8-94dc-42b0-b253-da3ae5897793,dd02319f-7228-467a-a936-0fd49e1708e7,2024-09-28,conversion,11.2
9a407d0d-ea5a-4fbf-879f-2ef2db23db98,ebb3123b-4158-41cd-92ff-7292f58c1f64,6c003511-529d-4568-bdf9-2e9c3cdcf42f,2024-10-07,impression,7.91
282ce660-7eb0-4b91-8a3b-2542bb8353f4,b3d12371-ca1d-4c3c-ad30-829686e2dd65,29283b53-8e7d-42d5-92c8-2f7ad9c75911,2024-09-11,conversion,3.48
a91a2f84-179d-454c-9372-cdb68032a69f,4fa85347-8bca-4b17-85a8-541ee243474e,1908ebee-c04f-41a9-af5e-54bd8435dcab,2024-09-11,impression,43.44
9f5b0fc6-8efc-47a4-9b79-421c662f2225,0fe471cd-87c9-459e-8ec8-bc3cf2e0270b,69d09547-f5b3-47fd-bd94-e602ede99aa5,2024-09-16,conversion,33.8
da2169e1-caf6-4ff5-ba90-84fa78ea4fc0,9eb704d3-ffc4-472c-a802-ca685c0e1894,1c3d3ffb-2f7a-4d53-a359-2f7b4e073c0b,2024-09-22,impression,82.93
3b9d421f-2c9d-4e62-a0f6-587940856517,0fe471cd-87c9-459e-8ec8-bc3cf2e0270b,53009905-490e-40b8-b723-acee0a82bec6,2024-09-14,click,96.25
a0dd62b9-5003-4389-9545-9b568870cf62,3bfb43a5-0ce9-47ea-a5a9-b360dbb72cda,6ba5f8d3-4767-4a45-bfd6-590437845497,2024-10-02,conversion,60.97
4461eec0-3831-4a1b-851f-12a688197400,60d76de0-f560-400b-929e-922aeecd5157,0e117dd0-758c-4331-b606-32e06819a56b,2024-09-30,conversion,41.16
daac63ad-84a5-4ff2-97ef-2be56dfe4c35,39d73fae-cf00-4f16-9170-29f776a63913,8d0d719c-2ea4-4abd-aca7-55e3ea71f51c,2024-09-19,impression,5.2
5fdc8ff2-8bf6-4c6b-8c15-72c9fb3513e1,b3d12371-ca1d-4c3c-ad30-829686e2dd65,900efab8-8da9-4008-911b-a964bd2a8f2f,2024-09-27,click,7.91
8492a89d-31fc-4dd4-ab67-0cbd5209ec6f,77bc93c9-1042-4f72-821a-1d8092f9c918,d6269377-62ff-4c8c-aa98-2387e1abe547,2024-10-08,click,11.16
804ab761-623a-4613-9e8c-cb1382784a7d,aa6ecc01-28ef-497f-a8eb-39d822c8be4f,f39e0a35-3c2d-446b-9c46-f5484b4d3f72,2024-09-30,impression,69.27
29510a41-9b8d-4688-bf0e-30887b1842e8,3cbbae18-950b-451f-a0c5-fad53f1353ce,459ce551-a18d-4719-a308-ae9f88373934,2024-10-03,click,1.94
2f0308e9-5051-468d-a8f0-f9f3e25d6dbc,b3d12371-ca1d-4c3c-ad30-829686e2dd65,5d20a19e-08e1-4db2-844c-0d861cec7a04,2024-10-05,click,61.55
cc36c23f-b5a4-4788-b961-10b14e1abe66,0fe471cd-87c9-459e-8ec8-bc3cf2e0270b,fbe5cda0-20c2-41d7-85ce-70544304c3ef,2024-09-27,click,14.6
c96ae85c-4426-4068-b26d-dc54785b7704,b3d12371-ca1d-4c3c-ad30-829686e2dd65,b75b5f76-eb5b-4a18-a21e-28ed48e45ddd,2024-09-24,impression,49.33
c3d3e87a-4266-4acd-abd5-807c493a8668,9eb704d3-ffc4-472c-a802-ca685c0e1894,a6a05e51-8a4e-45b7-abfa-eb659a9fae2b,2024-09-21,impression,11.8
3ad8d542-581d-4e4a-8c6e-274d686be2c8,60d76de0-f560-400b-929e-922aeecd5157,d99b34dc-4036-482e-8117-15dd80ae50bd,2024-09-24,conversion,35.5
749fb60c-b901-4e15-9b79-d4ef000c4342,3bfb43a5-0ce9-47ea-a5a9-b360dbb72cda,71f2a1e5-7cff-441e-a5fe-1fcb16dbc487,2024-09-30,impression,18.0
f5d16956-8d89-43e6-a13e-54e4ae8b7bda,1fdea342-8d28-4eab-80a3-5629bf977118,c0b0e1f7-9a2a-4aae-b89d-7884573c00a9,2024-09-18,conversion,78.84
c141c13b-f9bb-4107-bd2f-5f12db1a7cb8,b3d12371-ca1d-4c3c-ad30-829686e2dd65,aad81f4e-8612-4937-88f8-0baf858f4f67,2024-09-28,conversion,59.15
d9e298ef-355b-4261-9823-2b89aba650d1,4fa85347-8bca-4b17-85a8-541ee243474e,5c699f4c-e41e-41b4-a307-5127df0627be,2024-10-01,conversion,20.28
db24449a-fd5a-4a9a-89fb-c50377581197,6318d6f8-94dc-42b0-b253-da3ae5897793,f260ef4b-51f8-4615-8f81-1421eae070d8,2024-09-25,click,67.34
1dc2985d-056a-4e60-b8c0-b84aa5f5cf94,77bc93c9-1042-4f72-821a-1d8092f9c918,34e23d80-6f30-42cd-b290-69c8d7f0924f,2024-10-07,conversion,79.51
5a5c1947-9853-4e87-b872-7b0e15241463,c951ec19-27fa-4373-ab42-99b734f554d1,900efab8-8da9-4008-911b-a964bd2a8f2f,2024-09-19,conversion,0.49
94e1a5b2-53d1-4cfc-9a28-0ca3a399306b,60d76de0-f560-400b-929e-922aeecd5157,fdadced3-b8cc-4ba0-9d39-f589afb36aee,2024-09-11,click,14.33
aa23f639-e834-4c6c-9ec8-000ab6dacc5e,1fdea342-8d28-4eab-80a3-5629bf977118,41582727-4f26-49d7-b828-a3f88dc52d93,2024-10-03,conversion,71.77
dda6e9ac-d4ce-4dfb-b644-257b96b500be,a5b5c2f5-c96e-4f33-b6e0-78cf0ef01ee1,ceb1cf8c-2ae8-463b-886b-2541a472ec6a,2024-10-02,conversion,95.0
ad254894-cdee-4399-8123-f06f2ed70305,aa6ecc01-28ef-497f-a8eb-39d822c8be4f,961cd723-6cfe-4565-a10e-94ebdcbd6256,2024-09-25,click,78.55
56111826-4509-46b3-ac66-696d8101bcc9,4fa85347-8bca-4b17-85a8-541ee243474e,55561b92-8d0c-440d-a267-73f09620095f,2024-09-21,impression,70.87
935105e9-7a03-4eb8-9ac2-a50178324de7,3cbbae18-950b-451f-a0c5-fad53f1353ce,dd102911-c247-4686-886e-5388de9a6a6e,2024-10-04,click,39.1
0b83a71c-18d8-4c8f-be03-ae8202ddbdad,c951ec19-27fa-4373-ab42-99b734f554d1,8b49db26-c67e-48e9-8925-2ff94699a80f,2024-09-25,impression,48.18
b854e1ba-7fca-409b-87ba-9fd88f21fe63,6d6f4398-addd-451a-8254-315a120e49d8,c1f17076-9aa1-408e-ae92-13fa84c2becc,2024-09-13,conversion,83.73
6fa2004d-27a0-47a4-b469-70005719a585,17e0f55f-3d2b-4ddf-995a-d18150aa904a,89f50bd1-474b-4b89-bc77-dd5d8e917556,2024-09-27,conversion,30.56
99f84691-87ab-4768-b31a-829ede719f5e,6d6f4398-addd-451a-8254-315a120e49d8,69d09547-f5b3-47fd-bd94-e602ede99aa5,2024-09-21,conversion,19.74
1e6e5755-537a-43b6-86a0-e79561431ed3,9eb704d3-ffc4-472c-a802-ca685c0e1894,93d9f81d-7949-409e-a28b-82bb68e5fe27,2024-09-21,impression,82.4
dd7147d7-ba77-46b4-acdc-d9146f5ac8d1,0fe471cd-87c9-459e-8ec8-bc3cf2e0270b,56788854-c7cb-4e20-ad2d-6bab9a4ac47e,2024-09-21,conversion,5.9
6149d65a-197a-4abc-a10c-d50b7dd7c201,6d6f4398-addd-451a-8254-315a120e49d8,29283b53-8e7d-42d5-92c8-2f7ad9c75911,2024-09-26,impression,39.76
e5f4a6ff-9467-42e2-9ed2-8fd8f36ab945,17e0f55f-3d2b-4ddf-995a-d18150aa904a,0607e804-94c5-4e37-902c-88245bc766db,2024-09-19,impression,58.94
4a9997d0-52ac-4fa0-bfc2-4e58bdff1145,9eb704d3-ffc4-472c-a802-ca685c0e1894,eb4de202-16f6-4544-bc2b-4517281cc245,2024-09-30,click,31.13
638633e5-8fcf-44bd-9ff0-6e2083521f06,2fac66a8-1bc0-4aed-af2e-96d29a01fe02,4f8811c9-c1f1-4f1d-860c-5dc2aad23600,2024-10-05,click,52.11
7b99a9d2-c59d-4c10-a445-c93cb15b84fa,4fa85347-8bca-4b17-85a8-541ee243474e,1ad8ae78-017b-49d0-a648-419fb192e528,2024-09-25,click,34.88
e7386cbc-e419-49fc-9718-18afed9f4813,17e0f55f-3d2b-4ddf-995a-d18150aa904a,f4f966b3-6be1-43e7-aec1-100a0a530620,2024-09-25,click,33.78
2f20d576-fdb9-4382-ad35-0f6775e65094,9eb704d3-ffc4-472c-a802-ca685c0e1894,8438f71e-ee7b-4f4f-89a2-9778460101c5,2024-10-01,click,24.99
b351b76a-4e1b-402a-94eb-7ea5eb335796,a5b5c2f5-c96e-4f33-b6e0-78cf0ef01ee1,c3c721a5-a66c-4659-a8a8-6312b70502bd,2024-09-30,click,66.21
69d47718-1a95-4e7e-a3d3-6084d997f175,8e3acb42-ceaa-4e15-b62c-617d0d0118b0,9acac4b1-dc31-4f3b-ac1b-5f9875892a50,2024-09-25,impression,38.31
49fa9ab1-9304-44e9-bcec-98815877885e,c951ec19-27fa-4373-ab42-99b734f554d1,f39e0a35-3c2d-446b-9c46-f5484b4d3f72,2024-09-20,conversion,29.87
b689e049-3ba7-4869-9e19-197b16b6cbad,4fa85347-8bca-4b17-85a8-541ee243474e,53009905-490e-40b8-b723-acee0a82bec6,2024-09-25,conversion,20.86
163b553c-4eb6-46eb-a0bf-7905268663ca,8e3acb42-ceaa-4e15-b62c-617d0d0118b0,8e5751ce-ecd4-4c6c-8098-df4a2620bddb,2024-09-29,conversion,60.22
8dba6f25-70c1-48f0-a896-479ef707cff0,77bc93c9-1042-4f72-821a-1d8092f9c918,6aad5b88-a79f-4edf-9c81-b0041ddbf8e1,2024-09-11,conversion,1.34
22bb3525-3e05-4fd0-9ddc-f26a84d3422c,f3343a8e-4755-45fb-9fcb-f92f377c7442,c12996f8-23ed-46a7-80bd-a7f7731eaa93,2024-09-17,conversion,47.2
6305f964-8033-40d7-b072-3aa526f2e6da,60d76de0-f560-400b-929e-922aeecd5157,361750c3-566b-407e-ad5f-f684e368a2e0,2024-09-29,click,19.86
afc89e6d-e4d3-4812-8b6b-d9e4720b06ce,b3d12371-ca1d-4c3c-ad30-829686e2dd65,ac30a0f6-52a5-419f-8718-5aa2c85fbddd,2024-09-15,click,88.13
92eb14e6-b96d-43ad-9550-fa558ccd6f78,f3343a8e-4755-45fb-9fcb-f92f377c7442,d46cb555-b55b-41be-ae93-afa25c292e9f,2024-10-07,click,2.45
243037e9-08f3-41aa-80aa-96f0749e773a,9eb704d3-ffc4-472c-a802-ca685c0e1894,12982009-17a3-4514-86ae-dadc8f144fba,2024-09-18,impression,65.57
