transaction_item_id,transaction_id,product_id,quantity,unit_price,total_price,discount_amount
243ac1a2-bda3-49eb-ba7c-55fc8a27c550,aa9c74ff-53fc-4a55-8110-0782ce9855c6,180b196e-3ae2-4669-9147-6b8f02042b9c,98,802.52,579.52,13.11
e766ffb2-342e-4588-b5d6-fb3365ae7355,e7cdce6a-e6b6-4634-a07d-2c9e1f6b19dc,e8aa1f24-932f-4f91-8487-31d37b61f9c9,98,463.19,663.78,22.81
4801ad19-5c1d-42fb-b8e8-6d9d5d994c44,85dee276-04fd-40df-ba2a-31b08b6d06d8,82c153cd-510f-4b02-8e7d-efae05ed5d2a,74,657.93,515.51,19.81
1a0c6abb-d9ae-4510-b331-e4b40de45469,51422942-555a-4265-8ac6-f53de8fcbeec,1882ffff-243f-47c9-82f3-3f3d71efe644,64,856.19,732.36,6.4
c1812186-8ba5-41bf-aea2-14bca9bf5e4d,02942913-f898-43fc-ae04-043925b8c12c,c42a989f-9dbe-4145-a240-09ddb97be1d4,85,592.63,872.3,20.51
34c32f90-4e75-4863-a68f-6d9f18795b04,306c3088-3851-422d-9ce4-17ec5ce008d2,bf82f707-c833-4c25-b011-5236d2215042,33,970.73,589.34,21.92
e2b3ecb2-56e4-4c5a-8710-aa5627fe8498,99d0dbc0-e1af-4a36-b2c3-f73b2f1ec590,1f0b4016-2ac1-435c-9ddf-bfddf6181de5,86,252.8,445.51,17.95
5194d346-cacc-4937-b132-2dbaebce42f1,93ee379e-3bc6-4806-a467-c8508637d29b,f8324192-98d8-4539-b552-caf10c83945f,68,450.41,345.19,23.37
4467bcf4-8882-4f7d-8d6f-22a2ae338571,6534a27f-ac8f-4f16-8060-69a66900ce99,1da7fa53-013d-4b12-9898-6b8b70eb21a2,4,942.35,901.19,34.18
e04ff8b1-592b-4b18-8d05-c01254d224e0,6bb3188f-a5fe-4190-82a8-ed862e3c6b93,1f0b4016-2ac1-435c-9ddf-bfddf6181de5,78,669.2,733.63,3.65
994aac6c-1605-408b-b561-f1cc7c778b17,9ff940d0-76b7-4381-9d9f-cca68dd11c39,180b196e-3ae2-4669-9147-6b8f02042b9c,36,274.2,734.47,16.56
79b1ad66-3a40-40b6-8836-bc95534221ec,aa0e7fcb-bff8-4942-9bd1-3bf705b21105,3856e9e3-dd96-4031-9168-3645e281a8c7,86,943.43,681.75,8.2
f85b4958-1e89-4f01-b2cd-f08a278630b4,4110eed9-8cdb-45da-8869-f3094a82dc60,868b02c6-8af1-4ed4-8992-58e7abb80d1c,61,627.23,978.4,5.68
cd036b2a-e2c3-4db8-9fb5-aa0dd348a37c,136fc990-7101-4ef3-95d5-2c7cb5044e1b,28741d9b-1e48-4421-b8da-07ae911c5439,2,118.29,817.1,24.0
d99787db-846c-4e32-a32d-b64e84f7e4d9,5a94072a-dd99-413e-bcda-20199729a507,7fcf8c60-477f-4ff2-b4fe-aab66c6b7998,67,984.62,990.49,26.39
cd3622b9-797e-405a-80b4-aec9bbdebf54,17cbb437-8745-4cfe-b4df-33043658bbd0,50434dc9-15fa-494c-815b-f5d84f2b987f,71,825.24,366.56,17.87
d63779c6-55c6-48df-8776-3b2e89299d4d,a164bbea-70ce-4ac3-b905-1de94da04933,e39c4998-8e90-42fb-939d-71868556d262,8,63.26,205.98,0.93
ceeea6f5-aae3-4210-a7af-2d0e58a4e138,6668207a-3ddc-4ba9-a6d0-3845e02bbe4d,e1c8da89-fc49-45b6-8de9-801206d0659b,36,760.79,747.28,6.59
336f64d5-5c04-4e7f-be8e-30afbf4180ba,22e76462-5a5a-46eb-a714-dae4b0c4b454,09949bf1-9322-4a20-9fdb-e79582532a06,65,427.67,805.89,20.69
dcad1ddb-16e0-4bc8-aba9-191072cbeba4,25f8c3d2-828f-4539-a4b4-5b107d243ac9,6ddc6756-19e2-4e14-b90a-fde4bc834511,41,623.38,961.63,33.32
666c34f1-6e60-4743-ad4e-f39af866c4a1,a2e9552b-360c-4b01-a135-f4b14e06acc6,28741d9b-1e48-4421-b8da-07ae911c5439,3,91.77,994.54,33.76
3dd2d909-99aa-4650-baa4-7f4cf3f56b75,fc8148d3-8765-48a2-93ae-ace52ebb9fc2,14807c5d-e2a5-4d01-adf2-3a5074cff780,27,866.78,585.79,16.83
75e906c5-70c5-414f-b932-55af758ca46c,25e136a7-abc1-4a9d-bcce-3e2033ccaf80,bba47c53-5269-4fdd-8133-f074cdac9f70,27,973.69,182.1,19.33
570f65b8-de6a-4f05-9b0f-f82041b8f4cd,82828320-ca3c-45da-a42b-f57ebc18c10f,20c49cfc-ac0c-4ef0-aefe-ad07ab77f1e8,34,204.7,898.71,22.69
7e16a56c-9df3-4b27-af05-1a953239f668,0925cb67-1e0d-40b9-aa93-4749ac6e2585,7fcf8c60-477f-4ff2-b4fe-aab66c6b7998,28,756.97,691.34,0.91
014e0d42-d37d-4a29-a686-65dda89fe722,edb10cdc-ee0a-4603-9f51-7255bf7832d8,fad7e407-3d0f-430c-bbe7-2147f85da2b6,49,109.67,526.83,31.76
b726ec82-043a-49fe-b83c-2974c5e79338,8c53c961-027a-44b9-88b5-99f61b8c112b,b9027759-f94e-4669-95a0-4490cfd1c150,19,40.32,367.69,27.47
3ddf9cf8-c35c-4995-b9df-822032854d61,fa623f22-afac-4a27-8fef-f688fd4d1168,1f0b4016-2ac1-435c-9ddf-bfddf6181de5,4,120.77,729.16,3.33
ff512d3f-d6d2-4268-b4b1-69bf29e86f22,882e3385-bac1-462e-9f48-265dd15f88f2,e39c4998-8e90-42fb-939d-71868556d262,58,7.69,223.14,9.47
1cf8935b-09bf-4639-a1ee-7d4cb63e0a44,5a94072a-dd99-413e-bcda-20199729a507,a1aeb864-b29e-4344-a4bb-e8fa4451576e,73,790.16,853.66,1.89
11b97a46-aedf-4d6e-90c9-2d0879a43a1c,66d7e4bb-7a7a-484d-aa33-30aac38a3675,b8a3ca97-75ee-4636-b9f3-90686ce505f4,37,867.74,591.1,21.59
bf997724-2553-473d-bbb4-51662a80b5f4,f0c799f9-8d46-43a7-b106-85beede0710f,a1aeb864-b29e-4344-a4bb-e8fa4451576e,8,729.69,599.84,25.49
f241b4f9-f5bd-44c2-96ad-d018c28005a6,5c5a301b-4a3c-4cff-aadc-17641e3072bd,ae4f401d-0ff0-46e5-94db-ee4a49caa66e,52,430.38,291.64,9.1
8965954f-c7cd-40f8-9c74-5baf59e681a4,cf11ae7c-2f01-40fd-ae82-087648062f4b,789bc053-499c-41fe-97ca-c6280f6fa07c,63,167.32,237.12,20.27
eb05e48b-533f-4c54-b94d-94e995ed7f48,f6248466-b628-4f66-bc0f-196ebef45179,ecccdfbf-be18-4813-8dc1-acbb91f8089d,37,530.79,741.75,15.31
8ba6ea64-30df-4940-9046-e53533466c1a,e72ca2cf-7689-4dbb-b84c-5d149a71c9cc,7ee71334-d88e-4c2b-beda-ed25d0af0d68,20,897.1,149.22,7.17
f79529db-5131-4fa6-9bf9-ad2e9ad970fe,a18defc3-532d-4931-a8ff-ab7d867b923c,f4d137fc-9506-432b-be46-09d02dec41ee,91,424.67,731.16,3.18
ce24a884-ba09-49d4-8164-6338ab4f2cee,f71374d1-6d1e-41a5-9ffb-6106743b4afa,01a1d726-fefd-4c70-94a4-b2580d1dfa67,98,598.32,867.59,24.55
ceccee75-8975-4a80-8bd9-dcbcd5c94369,c40ab52f-a7d8-4dcd-ad11-18be9c58ae0c,239f2546-8246-4ad2-980a-c1e682fe2bc3,64,381.36,495.94,34.29
0343a938-492b-4dfe-b770-2184aa619a39,7396bffc-24f0-4d89-bb79-b3713ba3ec32,8609d5ed-a430-4dba-a052-b74b80565010,1,325.62,728.24,3.98
4518a3ef-f7ec-4ded-bbac-23438764fc17,25c7d0c7-5fba-4933-b3ef-11c57dc9ce90,a1aeb864-b29e-4344-a4bb-e8fa4451576e,37,605.51,656.45,18.22
8e322984-d38b-4686-ac8f-50073ac78540,187e43d2-4c2b-4258-9996-fc508b927b33,55a6afaf-0592-4406-b226-d9db1a649cd0,60,581.8,255.4,6.93
4e1a8a53-7802-4966-800f-607ac840e281,25c1a6fc-c4bb-43b5-9f5e-e6290fcd72a6,990faefc-5027-4c55-8a30-41fadce3533a,33,742.82,846.68,32.77
803b647f-54d8-4b40-a095-ae336f84528f,f27d3bea-77a1-47e2-a422-c98ed2de963a,72d7671d-0f3b-4b44-b0a6-9facb2baf3a6,94,525.33,626.56,30.63
97fb30fe-80c9-4d21-a667-5087d72827ab,615d896f-8e39-4acd-aace-0dbf81a72d62,26e425f2-9f97-4d53-a45e-01365d254ae2,46,565.5,133.93,21.79
bb8015f5-7ed0-4e4c-8b25-e7923000c895,467060a9-ccbe-4748-bb44-17f0b198c808,e12e6e0e-6219-4198-a2c4-817045e91368,46,348.6,966.89,26.39
c837b5cd-bf7b-4e07-84fe-6f059860d8f3,dffefcab-8c80-4291-8867-ebe953d7d0a4,7fcf8c60-477f-4ff2-b4fe-aab66c6b7998,43,168.1,259.93,14.86
26316b83-8555-4336-bbf9-45129305010a,76091ab2-a081-4486-94d8-316803918ba0,b9112c7a-3469-4e03-838a-8fe062791dc6,41,31.32,372.11,3.34
f3e324b8-5c0d-48a0-9319-19a09dd80505,23a13df6-525f-458b-a86c-15418519bc98,11d6396c-0bf6-4623-9240-79a12862feae,89,843.37,86.26,25.38
79770014-0307-4e54-8030-6a34d81900e9,362794d5-ff62-4508-a9bc-256db77d9c7d,bfccbd15-6b49-46e7-b43c-771b6820f091,59,792.83,163.81,27.14
40a5dd2b-07ea-4cf2-9f48-069a87a2eb97,8e80c446-f61d-4c59-9f33-9b144124f7f9,a1aeb864-b29e-4344-a4bb-e8fa4451576e,4,771.85,13.6,3.32
c962786d-9dc1-4dff-952d-7b2d9719ab6b,d65d6a05-63ac-4fa1-b253-eba54f4d5a8e,868b02c6-8af1-4ed4-8992-58e7abb80d1c,41,197.89,681.46,24.53
43fc8d02-3fb9-41d5-86e7-8b264d416d1f,80b3998a-e029-4ef7-a9d3-2eb9c040bd31,1f0b4016-2ac1-435c-9ddf-bfddf6181de5,89,899.96,639.65,22.85
c6a8458a-f556-4b85-9fe8-3e75ab9eebfc,491be1dd-fb20-4333-a7e4-64aa68b1faf3,e453c30f-0155-4764-bd9b-2c19462e2838,15,873.6,104.31,33.69
048a7b0d-8708-429d-8c25-031dcf6a7236,d1223d92-6cb1-4486-90a9-fb5d3c814a95,98426915-3392-4466-bb8a-7630b5acb0c2,79,984.45,212.7,12.8
cb9f03d1-9fc4-4b7c-bf54-21663f5737f0,6f46785e-9055-4fde-9ff8-1013c1ff008d,07365153-fe7d-4d12-a19a-928592bf8df8,73,586.3,472.2,34.94
52fbdb32-84b1-42a1-86e7-7540a2e035e8,17ed7e2c-7f7b-47ee-9256-e3223b08bd49,102cf4e1-bc90-4828-88ed-f3df06ae5ea5,19,716.7,653.34,33.29
72809083-68fd-4d67-8dee-90692c32b6d9,9cce8a19-0020-4ba7-a6e7-a10a633f3187,f4d137fc-9506-432b-be46-09d02dec41ee,89,563.8,999.16,29.8
9c8fc462-abc0-4545-8626-40b094fa182b,6c96023e-1e77-49f6-b133-4c92bce816c0,b9112c7a-3469-4e03-838a-8fe062791dc6,23,918.9,835.68,20.2
e7e5503a-6ea6-45e8-82a0-89c1c3a960a5,943a4706-0aa3-4f84-860e-c237d18e2e6f,eac1a5e1-6f50-4d23-b939-84ca463e5398,21,843.37,341.48,21.32
a878be17-6bd9-49de-86d8-e7a120c649af,cc578ab9-973a-4f82-a59b-97806d72cca7,345b6659-9565-433a-ae7f-d1b1a8496d5b,8,273.25,820.3,19.28
7af21e00-2790-4b2f-bb3b-583c1dae518e,f5b72a4a-de36-4ac9-b42a-ccc95e9bc11b,0cb39bf3-83be-47ca-8003-fb6c043dae1d,67,614.13,18.11,12.55
3d191df0-42a3-406c-b438-b135697e532a,de273cb5-68ac-4d68-8983-ca654af901e8,82c153cd-510f-4b02-8e7d-efae05ed5d2a,31,335.69,576.27,33.24
0f2ea5bc-49b7-4a4e-9c17-56067a232a51,3b0961ed-3743-4df7-9bea-9e90f7620f29,e453ef81-5aab-490c-9040-6188b3bb06a8,17,68.8,716.56,9.1
6f963639-a34e-4b8e-afbf-9e3458559dec,57af76fc-156f-43b5-bafd-cfe30f81cad1,352b85c7-de74-45c9-849d-20ced1c3b1de,29,280.65,868.61,22.9
5ec5f492-3ab6-4ed3-97a3-59fdc06791f1,3f67f309-6060-4d77-a2e7-77af11a1ce7c,82c153cd-510f-4b02-8e7d-efae05ed5d2a,78,318.8,8.21,27.5
c158ba82-2306-42d5-a8fe-d51c690a33d2,148acdd1-ee74-4946-9ea2-0133dcf844cd,a56fbabb-c93e-4c9e-b334-bfc36e25ecf6,71,472.76,650.49,25.93
d175f8ee-1ad7-4753-86d2-bc0727322585,8cf895f8-92b7-4de6-b50f-7eb1c22b02a7,67ea1222-f377-4521-9557-8e47965dd8ed,61,357.7,155.72,24.53
5928474f-176e-4fd0-9d6d-bdf2a6c52d41,147cff0d-2723-4ea1-94f3-afcc3f5fa22e,8609d5ed-a430-4dba-a052-b74b80565010,83,377.19,584.1,29.7
7f57be1c-af92-4dd3-9769-0dae071ca48a,2d4cf881-bfea-4962-b910-c45bb82fe26e,6ddc6756-19e2-4e14-b90a-fde4bc834511,44,234.26,15.9,8.16
e8e0aaf8-6956-4dbf-a2b4-2f1cd0afcf3c,62393a6a-b344-49fe-a587-0141761736bf,5de901cb-f884-49bc-880f-01d91b399892,8,950.73,898.23,8.16
7f813930-ab51-4a1b-9ecb-dc67080fcade,9210309e-ed62-4ee1-b369-570e447aaad0,a56fbabb-c93e-4c9e-b334-bfc36e25ecf6,12,909.66,849.95,2.28
e346efb7-12f6-42b9-a39a-086ddcbb860f,69e33ff4-0945-44fe-a041-3b0ab8c892e1,4e977253-8044-412c-980d-59015d45bb9d,9,773.92,186.34,19.44
316f1051-0cdc-400c-901d-51a85c438458,5428885b-6aae-42e0-a473-da12d1c512a5,6417f0b1-02fe-40f0-9a2b-680c56e9e3f6,23,997.28,347.31,27.82
436c003f-4b1f-429f-9a5c-2e92f4fd17e7,4e3e1bb8-c39a-45c0-87d8-eacfa0522fb7,b437d04b-e735-43dd-ad4e-d434ac8269e7,90,19.36,726.61,16.87
4633314b-0b1e-49f0-964a-ef9b72c74601,69694c2f-74e8-4bfd-b82b-c44e6e58f5d8,1f0b4016-2ac1-435c-9ddf-bfddf6181de5,97,314.18,199.55,21.6
7c62044b-006a-4a68-8d16-d42e4323ad3c,06ed29d2-8369-4320-bc07-f9438bed3818,07065a39-b9f2-4a5e-942f-df749a04491b,61,5.33,875.38,8.25
3410c315-cd8f-48da-be39-a0e179684a61,dd4f073e-bd4f-4673-b5c7-a5906c8ff56e,0033b3e5-bc33-4682-a90f-a10d9028affb,82,398.18,621.88,25.4
54e3d952-3fc8-4345-b862-58894fd81749,70a15de9-b99a-4c0e-b98d-0d6f06ea5525,636896f3-70c3-4766-a9f5-c73aa98b50d4,88,194.13,182.72,27.9
99e3c585-0a83-45e9-a5bb-ecf742984128,b41209a8-b613-4631-9b8a-e25708d561a6,13dcfe40-4bbc-42d6-887a-38454b6204aa,6,237.7,579.35,30.1
d6117d96-c859-485b-97d0-0d7f4ac73d43,c72dbd20-594f-49ad-ad41-5c71d18c6854,352b85c7-de74-45c9-849d-20ced1c3b1de,44,467.77,249.15,21.22
ae18388a-4fa4-470f-8636-af7b73a6968b,ee8cfd51-b80a-452c-a14c-962d866ebef1,b9112c7a-3469-4e03-838a-8fe062791dc6,65,428.26,343.91,13.27
bbd08447-0073-4247-8829-3be16a5c0201,493ca6a6-b04c-4b5b-ad9b-eb169162f95b,b437d04b-e735-43dd-ad4e-d434ac8269e7,79,736.83,13.95,4.35
d96e9ade-deda-40fe-8994-231d6472aff2,4d9cc8cc-3a86-4319-a17c-069440b57d1f,3049f9f7-c9fd-432a-b44e-5787527527ce,29,216.33,22.1,23.81
b64c7a33-02fe-45a3-a88d-52af421f76e1,30c42d46-222a-4ef4-8292-3786b595e61b,eb841989-9277-4f0c-a2ce-24753c2ecbe9,86,256.21,528.99,18.1
43ea206c-f6b3-46ef-ba14-76a96f4ae134,dd0c02aa-5f48-468f-ac34-ea1622900186,789bc053-499c-41fe-97ca-c6280f6fa07c,37,521.73,541.76,26.36
6675e5d8-7c9d-4ded-a9b6-ce3242f39b3a,8c62725f-1be1-459b-b215-a71ff7443e90,e8aa1f24-932f-4f91-8487-31d37b61f9c9,69,697.4,304.17,5.29
b7aed36c-6999-4520-90b0-3f1f03cb04ba,b59adada-5fdb-4c30-aa99-0cd164ed942b,07365153-fe7d-4d12-a19a-928592bf8df8,23,802.27,347.62,7.23
672e0c38-a43b-434c-9a51-9305c01603a4,2fbfeac9-d9a0-4bae-9142-c2cf7e1385b7,e453ef81-5aab-490c-9040-6188b3bb06a8,47,897.9,370.5,15.69
ef35ce97-08f8-4f2d-80dd-356b241634a1,ce7fd4ac-2a0e-4531-b499-5d16c40f3bc8,4e977253-8044-412c-980d-59015d45bb9d,96,637.0,225.65,28.88
3230631d-d706-4ad7-8304-11067218c920,ef5c6ab6-e7c4-43fc-8537-6a0e70505aa2,98426915-3392-4466-bb8a-7630b5acb0c2,41,564.79,626.82,33.91
cd71c50a-ea7a-40f1-b9ac-519d84ac3097,85306073-841b-4027-882d-4e62f26165db,09737041-68c2-4ed5-a40c-03184cbabd3e,42,105.14,927.58,8.2
ae54a643-ef2f-4817-8f43-629c645671bc,6285bfc6-1aa6-4e02-9581-fd0749ba2914,eac1a5e1-6f50-4d23-b939-84ca463e5398,92,489.3,910.2,23.78
98526e11-fc4e-400b-a1f7-c5207862045c,a1402e5e-669c-4522-960c-2dcd98b098b2,3049f9f7-c9fd-432a-b44e-5787527527ce,57,57.7,972.47,18.13
6e6ba94f-c179-4a8f-b633-4ba0f7ed23a1,f17097d3-ca86-48ec-9343-2273083d8817,b437d04b-e735-43dd-ad4e-d434ac8269e7,86,276.92,896.69,27.11
e4c83c39-0460-40d2-b43b-fe42af112aff,fa29b537-9fc2-42c1-811b-1fa680f7c8e4,94d6aa0d-37b5-46bd-b0de-77eb036efa9f,58,626.3,566.84,27.21
055f0c40-482f-457c-b3c8-27cb72b77c67,0a98343e-cddf-4751-93ea-dade0c47ae10,c346776d-9770-48b1-b29b-532f34d74062,66,577.0,892.6,26.57
df7c045c-bf28-4426-9f97-2e4432d3d247,af8e8e0d-f3b4-490b-9ca1-892ba2c07d78,14807c5d-e2a5-4d01-adf2-3a5074cff780,6,926.72,789.49,18.5
a6737483-143f-4ff2-b0f9-92e308951a42,55315c22-32ee-47ca-af52-b4231fe5a19b,11d6396c-0bf6-4623-9240-79a12862feae,72,353.83,230.98,28.74
8eae9555-4024-4776-a913-6f72aa8f3d3a,86fb958a-1b7e-4cb8-a7d2-9c59ed5fe713,bf82f707-c833-4c25-b011-5236d2215042,80,320.35,832.5,17.35
b3f30802-4424-4fad-b6fb-e3acf4918c5b,c6e199a0-13e5-4c7e-9c0d-22416a5b1ed5,b1905319-e8e7-4e3a-bdb5-c4f71f792733,17,396.75,533.16,6.72
a59c23d3-b37f-4a5b-8f0a-95bbe4e49b0c,637611c8-9c3a-4743-9305-3de8e0b5845a,e8aa1f24-932f-4f91-8487-31d37b61f9c9,83,973.63,282.4,16.66
d0610055-4568-4711-aef2-c56f4dd80cb3,b51f2fc2-1273-46f7-981e-f68f6871dfa5,352b85c7-de74-45c9-849d-20ced1c3b1de,35,287.88,800.58,24.14
d7b1a3b2-6261-4f17-b610-7adbbe22f579,f246a31c-acbe-4eb1-b3b5-93b8e8535581,55a6afaf-0592-4406-b226-d9db1a649cd0,5,513.37,174.68,4.19
c2747ca0-b827-49e6-acb9-cc9bdf0a02e1,91e7aa66-a0c9-4549-9914-4789ca18f7f9,8853ac2b-871e-4e4f-91a3-1ef24ce49ced,98,469.49,600.74,22.27
2e0f981c-77e5-43d0-b30b-d1261f38cb3d,9799d294-3800-4a0a-8ef2-d2869d6b182f,f8324192-98d8-4539-b552-caf10c83945f,87,764.9,431.71,30.85
63dd8bf8-4184-4a42-b4c7-ffaa3fa4b61d,73d5f213-a293-49bc-a93f-9eaa76ed3205,07365153-fe7d-4d12-a19a-928592bf8df8,20,367.34,799.66,28.89
fde7a7fc-89b8-4f18-9069-f694655b7f34,91da75b4-969e-4b98-8ff7-0085c2aba22c,7ee71334-d88e-4c2b-beda-ed25d0af0d68,36,766.5,269.99,31.7
ef85404a-788f-4520-9f68-b0419883b479,573b2ff6-ec6d-4c78-ac44-7cbac60fe897,4869ba6d-19f4-475a-a1c6-0ac18c6f6b4b,92,334.29,330.17,23.11
4e9f1854-f4d0-4fa3-9d54-e5a0a3ab9492,659a7584-78a0-43b8-b4b9-dea9afcafdab,98426915-3392-4466-bb8a-7630b5acb0c2,98,868.11,817.78,25.17
c28f041a-803d-4779-9a53-622068fd6f2a,e00b3b36-636e-47c8-8b8f-f32865ee0cc8,09737041-68c2-4ed5-a40c-03184cbabd3e,26,343.58,989.98,26.44
d0c1aac4-ad85-4f70-95d4-2ea67d9d5ecc,fa228503-5222-4578-a653-21d0ae20ebcc,1da7fa53-013d-4b12-9898-6b8b70eb21a2,49,263.72,359.8,3.57
98cd2575-1021-4f3a-b8ae-f9bf9326839c,0e39fa0b-47aa-4259-8791-eeb0c12a541a,e453c30f-0155-4764-bd9b-2c19462e2838,70,822.24,420.95,0.8
168ad2df-b097-48eb-aa23-b10ada7e98bc,4bcec7c0-1a1d-48b0-bf26-1fa46c049fd2,5de901cb-f884-49bc-880f-01d91b399892,63,584.58,686.98,1.34
ad72af26-bc5c-42e4-a2f9-4c71e68af1b9,38e3de44-defd-4629-b323-3827f4e72105,50434dc9-15fa-494c-815b-f5d84f2b987f,61,30.81,92.97,27.15
27a1df5f-677a-429a-8bf4-7bf3e5142b13,5c087cab-2fe2-4e71-8001-2237d1390a87,07365153-fe7d-4d12-a19a-928592bf8df8,40,555.48,548.16,3.35
1ca2d8e4-79ee-454a-bac6-72b90548f14e,aee1c7d2-5e0f-41b0-b8e7-b40967ed5751,b1905319-e8e7-4e3a-bdb5-c4f71f792733,84,915.48,35.51,1.28
d318699d-73dc-4242-b407-2c0925022f9c,a1402e5e-669c-4522-960c-2dcd98b098b2,e1c8da89-fc49-45b6-8de9-801206d0659b,65,720.32,64.6,25.99
e2c79a43-7d62-4cc9-ab6c-68d433492caf,aeb71a40-9ca5-4da2-8752-096a50a6763f,e8aa1f24-932f-4f91-8487-31d37b61f9c9,21,628.49,946.82,9.9
e9182f82-f66e-4f3a-9f25-36db5f13266b,fea22da5-c6de-48e6-86df-bc9bc555b4e3,55a6afaf-0592-4406-b226-d9db1a649cd0,24,157.88,507.9,29.2
365f3aa3-ebd4-4341-9fae-c7fb0fe10d83,04df185d-0ad9-4d05-8088-b777f202b1c0,067047c2-632c-4195-8701-35c99088dbc3,52,35.0,838.59,6.47
6adb153a-9638-4191-8e05-a1c7f855e9b4,c3087932-5bba-4d6e-b6a3-53a392b12eed,868b02c6-8af1-4ed4-8992-58e7abb80d1c,1,53.68,245.46,7.33
c432c61f-4f0d-4ddf-86b5-f9d02fde2c6b,33f3b6b4-c924-46b2-9045-08813f5f60c6,0cb39bf3-83be-47ca-8003-fb6c043dae1d,65,691.92,204.72,34.2
92e57980-fe9d-419d-bb76-1da6ed75247e,f34db385-569b-4b12-b262-8222f03e9fd8,aa61406f-cd27-469a-9f4e-ee6d1078fac0,96,154.57,644.56,0.63
4e55c10c-034a-48c2-bc36-d4761ef03fc0,60291075-0b87-4a0e-9f13-f87c948965d3,fad7e407-3d0f-430c-bbe7-2147f85da2b6,35,615.88,725.65,12.22
f84864ad-762a-417e-ae80-58c878202518,fa48383a-f3f2-442d-8a26-f8e0bc93c9d2,7ee71334-d88e-4c2b-beda-ed25d0af0d68,75,284.12,290.66,9.78
9e290587-8c0e-4be4-be6c-cb497f840b51,9e4ee567-e0e6-4afc-9e1b-2c70c55a4ce8,789bc053-499c-41fe-97ca-c6280f6fa07c,29,229.6,609.1,20.84
83bb5486-d28e-41a4-96b5-60cb62b91e6f,692ea510-86f7-466a-8d7a-f9ac64e3970d,f8324192-98d8-4539-b552-caf10c83945f,34,127.83,722.41,15.18
07219f48-eacc-46bc-bcb8-f407e85f6d3a,64f45481-ad4e-4a64-b6a4-a0c88189766f,50434dc9-15fa-494c-815b-f5d84f2b987f,33,321.35,565.27,3.74
2c25c61a-8287-4dcd-a3ee-abd48c9138f5,45f9593b-cfdc-43e1-854d-4764ad8395ba,a1aeb864-b29e-4344-a4bb-e8fa4451576e,74,411.62,973.9,19.31
132fedf6-abf8-4b72-b694-042fd6d1f65b,b2bd5e20-bc60-416c-9fdf-1d2cc17a3940,0cb39bf3-83be-47ca-8003-fb6c043dae1d,55,505.19,921.59,19.65
5a724db6-48ea-4e53-bb65-89346fa453ee,4dcedd79-ece0-43b9-8969-e4c7fafd6c37,1f0b4016-2ac1-435c-9ddf-bfddf6181de5,1,8.35,789.3,2.85
b25c5e23-4e87-483b-bae5-fae56fd41f89,e2bb23b2-fa10-4040-b119-b4ba59ec8e82,07365153-fe7d-4d12-a19a-928592bf8df8,37,354.86,177.88,12.18
72e8abed-f5a8-4d7f-9d75-6b1b5fc8b711,5ceb3471-ea62-4ea3-9537-836b7d6a639e,bc2a3d3e-09bb-4ee1-a1c9-6bf255cac50f,86,115.25,773.27,1.5
1b1e6cb9-001a-4359-9ab9-5c21b27a39e6,0c44e3b7-3204-4ca0-8b1c-dc1cb5c1444d,f8324192-98d8-4539-b552-caf10c83945f,54,44.1,809.7,27.6
72bf9f3a-f695-4b6d-8752-1c7a641fa98b,83beef8a-acfc-44ec-9d11-d5022ef69c0f,4e977253-8044-412c-980d-59015d45bb9d,15,707.3,878.13,28.4
a65ab75b-e152-45fb-bdbd-1d4562f386f8,1e09fb00-30ce-4084-aa90-65c8c1c7568d,7fcf8c60-477f-4ff2-b4fe-aab66c6b7998,44,886.76,115.4,14.59
25b739a2-3bb2-4ff0-bc6e-b0d0588311bc,f6248466-b628-4f66-bc0f-196ebef45179,fe3b42f1-abea-4dc7-a479-7dc999b509a6,81,107.68,597.8,31.58
f84e1ca7-bb84-47f4-8106-447447c727e9,96fb20a7-7f78-413c-970a-d0aa32c241cb,aa61406f-cd27-469a-9f4e-ee6d1078fac0,62,571.27,33.61,28.9
901e6604-0e2d-46d0-9d91-393a266e8af0,f03fb158-075e-414c-95b2-a89d366e09b5,e453ef81-5aab-490c-9040-6188b3bb06a8,68,924.65,426.55,16.35
75729091-f272-4e72-b772-44e29ddb5abd,89d03440-297f-4390-b2f7-4e6e8f5ca02f,98426915-3392-4466-bb8a-7630b5acb0c2,52,29.72,596.88,18.41
dc8ecbea-6b7c-4466-bb98-860835c28dd1,95169844-89ac-4e02-ade2-f6e3dce8a059,6ddc6756-19e2-4e14-b90a-fde4bc834511,80,38.73,546.65,0.23
311d6d52-25ed-4e97-addd-04c3e3a4c085,d84c5610-7817-44a6-82e0-dc2c91c1480b,868b02c6-8af1-4ed4-8992-58e7abb80d1c,28,987.22,536.93,34.75
d9bd16b0-a40b-4598-85d7-b1e6388e27fb,d4a1a0c3-95ff-4f44-a263-7b57b44d8bb8,07065a39-b9f2-4a5e-942f-df749a04491b,58,346.35,961.8,2.37
e8fc08dd-671f-4f83-966e-20d4eb512d66,548e32fa-c2b4-4cbf-a459-d97705ca7f93,e8aa1f24-932f-4f91-8487-31d37b61f9c9,69,361.8,268.4,17.94
b204755a-12ee-4487-82c0-1b7bb56654ac,27577360-7762-4ec3-8fc4-b4ffd8db6749,bba47c53-5269-4fdd-8133-f074cdac9f70,22,571.7,622.16,7.26
