transaction_id,customer_id,transaction_date,total_amount,discount_amount,payment_method,channel,is_return,return_reason,store_id,tax_amount,discount_percentage,net_amount
3f3ef233-95fa-47d6-8fc0-257916f01901,141793dd-f47d-4377-b6ac-a5e86e0b73e1,2023-10-22,542.44,28.4781,Credit Card,Online,False,Incorrect Item,NULL,81.366,5.25,595.3279
d2b86cea-2ed7-4a8b-8ce0-f4fcbfd7a4a7,3eaf5d1c-e264-4bf9-afe3-c8c923de9eb1,2023-12-16,187.65,8.538075,Cash,Online,False,Damaged,NULL,28.1475,4.55,207.25942500000002
c6a004af-e262-415c-86c7-1ef732d17398,c10da0c0-56f6-45f8-97cd-d571a5129990,2024-06-19,909.11,6.909236,Cash,Online,False,Incorrect Item,NULL,136.3665,0.76,1038.567264
d0019dbf-d93d-43b2-827d-8a26434e0aa2,a5951a10-e15b-40a5-9d42-fa992e0f6578,2024-03-10,872.27,83.99960100000001,Cash,In-Store,False,Expired,9,130.8405,9.63,919.110899
96216dcd-bcb3-4769-ac4d-5bff17cf373a,6a3ed29b-9805-496f-996d-ffdf58a32aab,2024-04-08,663.64,224.64214,Credit Card,Online,False,Damaged,NULL,99.54599999999999,33.85,538.54386
888f03db-0ee8-4f66-a0db-85cc5cd86e51,db4a5078-7cfc-4b99-9652-017979c70afe,2024-08-31,241.37,8.20658,Debit Card,Online,False,Incorrect Item,NULL,36.2055,3.4,269.36892
f9d14e20-2808-4ddf-8f2b-6da35d0625a5,9d2d5331-ac24-487e-bb05-e2fb77602b6e,2024-08-09,641.27,2.8857150000000003,Debit Card,In-Store,False,Expired,5,96.1905,0.45,734.574785
f97ed0b6-ee50-4ace-9db8-76639400cbda,1c3d3ffb-2f7a-4d53-a359-2f7b4e073c0b,2024-04-14,453.39,20.991957,Cash,Phone,False,Expired,NULL,68.0085,4.63,500.40654299999994
54751148-ec10-4d05-9913-aedd6b078df8,0a5bb6e9-74ff-43ab-a44d-c7eb9fb1ba40,2024-09-27,779.7,28.770930000000003,Credit Card,In-Store,False,Damaged,4,116.955,3.69,867.8840700000001
bd4cf2ac-8652-4441-ae68-d5a5845a7e5a,b59b0853-4568-4bb0-b94f-84a6b6bb3106,2023-11-17,951.43,260.311248,Credit Card,In-Store,False,Incorrect Item,7,142.7145,27.36,833.8332519999999
bb26ff94-28fa-453b-a675-6abf66022604,0c878d1b-93d2-4581-85a9-9fe5879f3a05,2024-08-27,299.66,18.848614,Cash,In-Store,False,Incorrect Item,5,44.949000000000005,6.29,325.76038600000004
0ac14ef8-e5e8-48e8-b5b8-b74d5c761e0f,509df3f8-5137-4554-acf5-25bce35ad3be,2024-09-23,365.17,113.20270000000001,Debit Card,In-Store,False,Damaged,7,54.7755,31.0,306.74280000000005
c27e667c-e5a6-468f-b8c4-494f8120f101,b846af15-1e71-44f8-946f-6d8338ae932d,2024-07-26,503.1,83.71584,Debit Card,Phone,False,Expired,NULL,75.465,16.64,494.84916
0d5a8cfc-3105-4084-8c49-a7f4458bd5ae,b8e9861f-ff46-4ea6-863f-0f08e7bde721,2024-08-22,161.57,33.057221999999996,Credit Card,Online,True,Damaged,NULL,24.2355,20.46,152.748278
e93a8338-00cf-4f3d-a4b9-84927b748ec1,69fc651d-7492-433f-9c77-518a0b3fe461,2024-08-10,839.21,9.566994,Debit Card,Phone,False,Damaged,NULL,125.8815,1.14,955.524506
16656644-32ce-4c20-b66c-8a57cfa0f5c3,e3db4cf2-62a4-49d2-ba97-a9b8e696aa87,2024-07-25,964.1,259.53572,Cash,In-Store,True,Incorrect Item,6,144.615,26.92,849.1792800000001
f79d7635-6a50-4d0a-baac-dacbc3d6b448,b846af15-1e71-44f8-946f-6d8338ae932d,2024-03-24,768.54,192.90354,Debit Card,Phone,False,Incorrect Item,NULL,115.28099999999999,25.1,690.9174599999999
894a3269-be69-450f-8cbb-d04b18c1383b,990c6d17-d0f1-4027-b042-3aa702bbf76d,2024-03-17,106.77,7.997073,Cash,Phone,False,Damaged,NULL,16.0155,7.49,114.788427
0a6b0659-5112-4051-9ee1-a7e9290f7302,457b491c-7317-4cd6-b409-5210357002c4,2024-01-02,803.52,234.70819200000003,Cash,In-Store,False,Expired,7,120.52799999999999,29.21,689.339808
bd303fd0-9c8c-4239-9b93-e247ee4ef9fa,7e0c55b3-e0d5-488f-9e8f-662f659d2728,2023-11-16,242.84,14.230424000000001,Credit Card,In-Store,False,Expired,3,36.426,5.86,265.035576
2e37e398-94e7-4e69-a3d1-47fec4394dc6,a41bd6bb-39aa-4a0c-8b91-7b32c847311e,2024-10-03,56.74,4.76616,Cash,In-Store,False,Damaged,8,8.511,8.4,60.484840000000005
8fb5d1ee-f9fa-4b03-b667-f5ca0b4c04ab,3d3d36ea-62b4-4e56-9595-fecebbd07494,2024-01-25,550.3,29.27596,Credit Card,Phone,False,Expired,NULL,82.54499999999999,5.32,603.5690399999999
6285bfc6-1aa6-4e02-9581-fd0749ba2914,4e8e12a4-fc9d-495b-8c7b-4304e9c56609,2024-01-30,369.92,100.80320000000002,Credit Card,In-Store,False,Expired,2,55.488,27.25,324.6048
28a74545-725d-4af5-9448-2524e98af5b0,d4e91328-280b-42a6-abd9-1da45c55cd22,2024-06-08,141.55,36.505745000000005,Debit Card,Phone,False,Expired,NULL,21.2325,25.79,126.27675500000001
b3fa00c1-d815-4c3c-906b-3be27e3afb92,e0cadea4-0d8f-4d83-9768-4af7cbc26aca,2024-08-10,429.65,57.53013500000001,Cash,In-Store,False,Expired,8,64.44749999999999,13.39,436.56736499999994
15ab3950-b74e-4247-8805-dec30bbbade9,2d5fbbc9-fd25-41ce-8dcd-4e09db3f248a,2024-09-14,507.94,126.47706,Debit Card,In-Store,False,Damaged,10,76.191,24.9,457.65394000000003
39337f57-f067-4cd8-9e3a-7c02c69f196c,f5bf0782-84d5-484a-a7f5-ca53c81b8a0e,2024-07-04,724.46,128.519204,Debit Card,In-Store,False,Incorrect Item,1,108.669,17.74,704.6097960000001
721b0078-cd64-4bf6-9e45-f50357019cc2,9cfcbd90-2390-432b-9c97-a8d60f8ffa26,2023-12-31,260.45,11.798385,Debit Card,Online,False,Damaged,NULL,39.067499999999995,4.53,287.719115
b01afda9-53cf-4f85-b75c-8228d17c155d,e27952fd-e3d8-46c8-b5c3-91ff829b10c3,2023-12-17,571.67,77.918621,Credit Card,Online,False,Incorrect Item,NULL,85.75049999999999,13.63,579.5018789999999
896ef665-425a-486d-8848-78e87e7bd983,922f32d0-92c8-4896-a7b9-4daa3b850b5d,2023-10-28,154.71,39.095217,Credit Card,In-Store,False,Damaged,8,23.206500000000002,25.27,138.82128300000002
2e12c04c-9595-424d-9c0e-68b5c59104a6,e5d374ab-463f-447b-b0d6-9344a514e102,2024-06-27,918.8,184.6788,Cash,Phone,False,Damaged,NULL,137.82,20.1,871.9412
18d2d11b-4ae1-476f-85a0-6bbda9f5b761,bc40cb74-71b5-4302-bb3b-4a10965f37aa,2023-11-23,256.84,57.506476,Credit Card,Phone,True,Damaged,NULL,38.525999999999996,22.39,237.85952399999996
000058f3-ec40-4e2a-89a8-741b5a22bba7,462ae62a-6035-4836-b96c-875ad9a91068,2023-11-14,53.38,8.989192000000001,Debit Card,In-Store,False,Incorrect Item,8,8.007,16.84,52.397808
6d49aad8-7288-42c4-94d1-5a82f984c28e,1834512a-adcb-43ed-a1e7-662ef621487a,2024-03-04,84.4,15.327040000000002,Credit Card,Phone,False,Incorrect Item,NULL,12.66,18.16,81.73296
71259472-cce5-4e89-bf80-b60a2e445e4f,30801553-9906-4451-8b99-f74b139262ab,2024-07-29,181.7,36.79425,Debit Card,Phone,False,Damaged,NULL,27.255,20.25,172.16074999999998
37dcb6d7-7bf9-4d81-a1db-49ce4013e986,19b12328-3b31-453f-a121-0e107ddba988,2024-05-06,517.26,49.294878,Credit Card,Online,False,Incorrect Item,NULL,77.589,9.53,545.554122
a2dd8c0f-fe7f-4ebc-9289-d581e62705fb,d6269377-62ff-4c8c-aa98-2387e1abe547,2023-12-26,864.58,229.37307400000003,Debit Card,Online,False,Damaged,NULL,129.687,26.53,764.8939260000001
555e39b5-b78b-4990-bdf8-a4805b498f51,29b52051-5048-407f-b15a-d444daf41a5d,2024-06-12,554.31,111.63803399999999,Debit Card,Phone,True,Expired,NULL,83.14649999999999,20.14,525.818466
9019b1ec-2b8f-48b4-9321-22c13a65d015,c45f3e91-d62e-4e35-bdb6-01718f80f77e,2024-07-19,696.6,185.36526,Cash,Phone,False,Damaged,NULL,104.49,26.61,615.72474
2929aded-9895-4bca-b97c-b032eabaa7a5,35e25467-f189-404e-858c-8f4f67383ceb,2024-05-10,713.95,49.048365000000004,Cash,Online,False,Damaged,NULL,107.0925,6.87,771.994135
790893a0-d25a-49c3-9975-b3ffab4a7725,334789ab-7709-4c05-b566-33ea3abfedd0,2024-03-14,829.2,253.65228000000002,Cash,In-Store,False,Incorrect Item,5,124.38,30.59,699.92772
eb98ac49-7c05-4671-89e1-01e0e703e9d7,68d5f1bf-233f-4349-9937-78c6da419c44,2024-04-04,857.13,50.142104999999994,Credit Card,In-Store,False,Expired,5,128.5695,5.85,935.557395
34c2bef1-767d-4a72-9753-44fda68841f4,729f88ed-f7de-425e-a018-98d7523abd13,2024-07-05,490.2,105.04986,Credit Card,Online,False,Damaged,NULL,73.53,21.43,458.68013999999994
ae54043b-e875-49d0-8a49-e49c0455babb,d2511bc7-34e9-40e2-8815-296d25e706af,2023-12-09,549.58,57.925732,Debit Card,Phone,False,Expired,NULL,82.437,10.54,574.091268
400585cb-e3a9-4d30-b03b-d9922e6a8b46,86a38c13-d4dd-40fe-a1d0-6815adbdf847,2024-07-29,704.82,193.40260800000004,Debit Card,In-Store,False,Damaged,7,105.723,27.44,617.140392
82bff2a7-c585-4f74-9c41-1a600d4468da,950b9ddd-cd55-4c6a-9b4d-50a4cde4ef72,2024-06-14,138.47,47.91062,Debit Card,In-Store,False,Incorrect Item,5,20.7705,34.6,111.32988
2b00f898-2c6d-4c24-a735-b5d8d511fe2c,a2e2256a-4bf9-4084-ab8c-c9d524ce6c39,2024-07-13,73.74,1.7550119999999998,Cash,Phone,False,Expired,NULL,11.060999999999998,2.38,83.045988
bafbb385-c5b0-4522-9e64-c4e059fca4df,55202384-fe4b-4534-8546-b055178d9b2e,2024-08-16,251.93,64.519273,Debit Card,Phone,False,Incorrect Item,NULL,37.7895,25.61,225.200227
8724b99a-5ebc-4d15-a492-b92d8c63fb5c,ce646153-5e9d-4312-81f5-3418a98836cf,2024-08-31,436.79,150.823587,Debit Card,Online,False,Incorrect Item,NULL,65.5185,34.53,351.484913
57bfbd46-c9a9-464c-946d-89cb36e6a679,c3c721a5-a66c-4659-a8a8-6312b70502bd,2024-05-17,165.58,22.783808,Credit Card,Online,False,Incorrect Item,NULL,24.837,13.76,167.633192
4bffd521-33a1-4098-bec0-628d325e07a0,11e5f347-3100-41ad-a8d0-c0a2297092b8,2023-12-05,191.2,45.888,Cash,Online,False,Incorrect Item,NULL,28.679999999999996,24.0,173.992
8d6f1a25-24b3-4b42-980f-ca11d760458f,f903f8a3-239d-4725-a206-274ec7fc2317,2024-01-17,430.72,11.371008,Credit Card,In-Store,False,Incorrect Item,1,64.608,2.64,483.956992
7d0519dd-9b9a-4fcb-9744-c3b4fe3aac9e,18881cf1-d9cd-4f1a-a385-755136a8297e,2024-07-14,204.65,62.663830000000004,Debit Card,Online,False,Incorrect Item,NULL,30.697499999999998,30.62,172.68367
6a9de567-7f63-421c-b351-5d88d834bc13,aad81f4e-8612-4937-88f8-0baf858f4f67,2024-03-02,820.19,221.369281,Debit Card,Online,False,Expired,NULL,123.02850000000001,26.99,721.8492190000001
072b0253-f194-4c9f-beba-675a3c529ada,15243bc8-b2af-473f-9f44-f173bf545f04,2024-05-11,141.42,0.7495259999999999,Credit Card,Online,False,Expired,NULL,21.212999999999997,0.53,161.88347399999998
29746eb5-74d9-4a31-922c-274b1565a050,00767667-7a68-45dd-8f8d-1ad28a2e06ae,2024-04-05,649.0,85.8627,Credit Card,Online,False,Damaged,NULL,97.35,13.23,660.4873
34d41d11-7e78-41e0-b830-2520eb4bad47,10bf0cf8-14e9-45ac-b675-2e9be693d564,2024-08-09,897.31,115.304335,Cash,Online,False,Expired,NULL,134.5965,12.85,916.6021649999999
91da75b4-969e-4b98-8ff7-0085c2aba22c,0499ffbd-6359-4d82-96a3-be4b4e095c11,2023-11-09,457.22,37.94926,Cash,Phone,True,Damaged,NULL,68.583,8.3,487.85374
e3a62a7e-0784-4a96-afdb-f49eb8bac7dd,644669d0-5e76-469a-b838-1e3b029e88a4,2024-08-08,200.91,18.905631,Cash,In-Store,False,Expired,2,30.136499999999998,9.41,212.140869
00d005e3-762d-4459-98b5-e58e226b4999,70079533-f4f1-4321-b150-73256491e200,2024-04-20,224.63,47.441856,Credit Card,Online,False,Incorrect Item,NULL,33.6945,21.12,210.882644
26e6efc1-b1e6-411b-919a-1c0c8f55d596,14a48833-db8f-46ca-9b3a-7ec5d62d553f,2024-06-25,279.49,52.851559,Debit Card,Online,False,Expired,NULL,41.9235,18.91,268.561941
5428885b-6aae-42e0-a473-da12d1c512a5,d23229e3-5289-4ed4-800e-05fd1a4c7ca9,2024-01-03,140.89,32.137009,Credit Card,Phone,False,Incorrect Item,NULL,21.133499999999998,22.81,129.88649099999998
1d66adc2-2143-4fc9-9a7a-773b7dfa2d2a,bbd64220-e5ae-41d4-93ee-5571b58d463f,2024-01-25,171.79,10.032536,Cash,Phone,False,Damaged,NULL,25.7685,5.84,187.525964
7d3f354a-5ad9-44ab-a8e2-139ed9545b27,5abfc6b7-2a87-46ca-8744-4afedbd9705f,2024-04-05,442.83,147.993786,Cash,Phone,False,Expired,NULL,66.4245,33.42,361.260714
34471984-ef9e-464e-a9c2-875cb4012c1f,a811eb3d-7792-44be-a9ba-dcb4f8b4fc7c,2024-07-10,62.94,4.34286,Credit Card,Phone,False,Incorrect Item,NULL,9.440999999999999,6.9,68.03814
85d8bba5-84f2-443b-b99f-c85acb7f9abe,e3db4cf2-62a4-49d2-ba97-a9b8e696aa87,2024-02-09,730.85,0.8770199999999999,Debit Card,Phone,False,Damaged,NULL,109.6275,0.12,839.6004800000001
788d9ae6-293a-4b28-b325-d59106a6ecb8,d32fad0a-06cf-4c81-b9d5-dbb80b1260dc,2024-09-29,969.59,273.133503,Cash,Phone,False,Incorrect Item,NULL,145.4385,28.17,841.894997
e14d6933-0430-4796-ad04-e2766de84231,e0fccc95-e837-481b-ae22-f9d136afbb59,2024-05-09,71.24,12.246156000000001,Cash,In-Store,False,Expired,1,10.685999999999998,17.19,69.67984399999999
406cd42a-db5d-4fd4-bb6a-440030b4e8a6,af994ce7-648e-4043-80dd-ea1739f8e86f,2024-01-03,468.69,25.496736000000002,Debit Card,Online,False,Damaged,NULL,70.3035,5.44,513.496764
e5b36130-1332-4c85-8a68-5e886576c73b,5dc25f2a-4f0f-4187-a4ef-ef9e29415545,2024-07-25,443.34,146.169198,Cash,Online,False,Expired,NULL,66.50099999999999,32.97,363.67180199999996
baef414a-19b1-4be0-883b-d959b00389fd,7286fb3a-b4af-45b2-a618-92c0ba75e22d,2024-06-19,394.79,43.821690000000004,Debit Card,Online,False,Damaged,NULL,59.2185,11.1,410.18681000000004
c6a98f5b-12ba-4a51-86c5-71c8fc7340e3,9acac4b1-dc31-4f3b-ac1b-5f9875892a50,2023-11-30,331.92,7.833312,Cash,Phone,False,Damaged,NULL,49.788000000000004,2.36,373.87468800000005
c3b32931-caf7-4e61-92ac-3111d016e1d6,4b87b926-c99d-4165-8e93-7db88b16ee96,2024-06-29,674.54,10.522824,Cash,Phone,False,Damaged,NULL,101.181,1.56,765.198176
5a86dab9-f5f0-408d-bb49-57f5f84f57df,7255883b-da42-4a03-9f3d-58fe4938b3ef,2023-11-05,306.37,72.91606,Credit Card,Online,False,Damaged,NULL,45.9555,23.8,279.40944
d03b9e54-e9df-498c-b0a5-4e15f101faa5,da6ae7f5-dd45-499b-9f3d-d8c36f8a5242,2023-12-20,376.11,24.07104,Credit Card,In-Store,False,Incorrect Item,7,56.4165,6.4,408.45546
9bc47ff3-adf8-473a-a137-eeb55d62ecae,12344b4d-0dc8-4aee-8b78-283baf6b7cc3,2023-11-08,888.57,283.364973,Credit Card,Online,False,Expired,NULL,133.2855,31.89,738.4905269999999
00b70316-407f-41d8-aada-36c337b95a21,32ca9529-6d2b-4882-9497-6f127d458e5e,2024-03-22,327.34,49.75568,Debit Card,In-Store,False,Incorrect Item,8,49.10099999999999,15.2,326.68532
f2fe93e5-d3eb-43ff-a21a-99ba5b2e2451,86a38c13-d4dd-40fe-a1d0-6815adbdf847,2024-06-12,46.94,11.495605999999999,Cash,Phone,False,Damaged,NULL,7.0409999999999995,24.49,42.485394
f8af39bc-9aa3-458f-a7f8-048ddfbba683,85cc10d8-8c73-40f4-911d-9c7ff9a7ddc7,2024-03-11,897.31,133.16080399999998,Credit Card,Online,False,Damaged,NULL,134.5965,14.84,898.745696
275763e3-1ce4-488b-b9b4-27167b4f89b3,012b998e-5ddc-473e-810a-280a812fec67,2024-02-12,650.22,113.008236,Debit Card,Online,False,Expired,NULL,97.533,17.38,634.744764
20d533b1-c518-41cd-b224-3dc63baed7a9,5bc2262b-14d4-43ad-973f-5c4433212b70,2023-12-17,786.9,72.94563,Debit Card,Phone,False,Incorrect Item,NULL,118.035,9.27,831.9893699999999
c2c1ad13-0d73-4719-9861-e06d74405345,cd9085f1-8b9a-4786-acca-c3c8f8b00f66,2024-07-30,604.45,33.849199999999996,Debit Card,Phone,True,Damaged,NULL,90.6675,5.6,661.2683000000001
de96bd47-e873-41f3-b657-f867c0aa4093,ff7def87-9ca4-4265-bf51-79088e9e5089,2024-09-28,698.82,29.420322000000002,Credit Card,Online,False,Incorrect Item,NULL,104.82300000000001,4.21,774.222678
1b87ad20-819e-4bb5-a81f-019f9a806aa0,02ce4e1a-8922-4436-b445-10f10035b752,2024-01-24,608.37,118.26712800000001,Credit Card,Phone,False,Incorrect Item,NULL,91.2555,19.44,581.358372
a69533dd-0ff0-42eb-a7bf-4d30ef35a0df,1d5bfcd1-012b-4a36-9fc6-9f55a2079374,2024-03-01,122.75,22.671924999999998,Cash,Online,False,Damaged,NULL,18.412499999999998,18.47,118.49057499999999
065ffb42-8903-4183-92b3-89f37512232b,2050123a-1710-40d0-b41b-23fc904284e7,2024-10-08,554.82,162.00744,Debit Card,Phone,False,Incorrect Item,NULL,83.223,29.2,476.0355600000001
0c6a308e-ef6a-49be-a5c6-02f06188e30e,0800f302-472e-4754-83ac-8cc54801b7df,2024-08-22,779.83,182.48022,Debit Card,Online,False,Expired,NULL,116.9745,23.4,714.32428
6ae4fa14-4b7d-404c-bd68-eaa7e75352f0,4b350ea2-aa74-44a6-b2f9-389b68e71913,2024-05-18,465.44,90.06264,Debit Card,Phone,False,Incorrect Item,NULL,69.816,19.35,445.19336
82b33dd1-3d2e-4b48-bbbb-5d1e5f2497ce,4e5faaf9-f304-4c2e-a559-e9a8affc5141,2024-06-21,350.1,114.23763000000002,Cash,Online,False,Incorrect Item,NULL,52.515,32.63,288.37737
4fca7a18-cd9a-4699-960a-3a4d82089811,0e7427e9-74c8-49ef-9a93-a97f183af12d,2024-02-02,23.32,2.35532,Credit Card,In-Store,False,Incorrect Item,10,3.4979999999999998,10.1,24.462680000000002
8a8400dc-ce54-4f27-a94f-06eef54018de,0e117dd0-758c-4331-b606-32e06819a56b,2023-11-09,338.1,105.28434000000001,Credit Card,Online,False,Expired,NULL,50.715,31.14,283.53066
67a737b0-164e-4d22-b4b7-a34b8fcbe306,ff33957f-c6e2-4976-86fc-9397f4e34913,2024-04-21,200.82,4.739351999999999,Credit Card,In-Store,False,Incorrect Item,4,30.122999999999998,2.36,226.203648
05f3eff4-2180-4a31-9e8b-e7392b32b56d,9acac4b1-dc31-4f3b-ac1b-5f9875892a50,2023-12-27,98.1,13.84191,Debit Card,In-Store,False,Damaged,6,14.714999999999998,14.11,98.97309
4563ef60-5831-4cf1-af85-5031161be60b,7872a9c9-2b0a-433b-9c3f-3421df29ccd1,2024-04-20,314.94,0.62988,Cash,In-Store,False,Expired,3,47.241,0.2,361.55111999999997
6ca2efeb-2139-4261-aa80-29ebbd843579,d4ede91c-4fca-4e95-a217-7f4bdd534d05,2024-01-19,222.37,45.674798,Debit Card,Phone,False,Incorrect Item,NULL,33.3555,20.54,210.050702
f622e04e-890d-4064-9a78-c885c7c04937,d2511bc7-34e9-40e2-8815-296d25e706af,2024-04-03,268.65,94.000635,Cash,Online,False,Damaged,NULL,40.29749999999999,34.99,214.94686499999997
aaaadd19-a1db-440f-ab1a-22f9d2d0e6c2,15243bc8-b2af-473f-9f44-f173bf545f04,2024-01-16,586.71,120.21687899999999,Cash,In-Store,False,Incorrect Item,5,88.0065,20.49,554.499621
3f7bfe4b-adc7-4ee9-963f-52e1991e3eef,87c1ecc5-843d-4c72-8379-438a4e9f60f3,2024-08-18,362.6,19.3991,Credit Card,In-Store,False,Expired,1,54.39,5.35,397.59090000000003
19b8327b-2598-4895-aa6c-37951278ce73,9f4e0507-ecbd-4622-9876-5e461d6d0172,2024-01-25,879.13,183.474431,Cash,Online,False,Expired,NULL,131.8695,20.87,827.525069
64688be2-71fb-4e58-a998-fd9b719cac3e,3bbeaa9a-3882-4965-87a6-5c78eb056798,2023-10-30,318.56,78.302048,Debit Card,In-Store,False,Incorrect Item,8,47.784,24.58,288.041952
b2ce5490-ba34-486b-988f-0803c48c14c3,e19a48f5-829d-4f87-bc26-5221e1f4020e,2024-02-19,714.13,32.564327999999996,Debit Card,In-Store,True,Incorrect Item,4,107.1195,4.56,788.685172
b091336f-89de-4a89-81c8-f39796b92c00,b1b044ea-acb9-4410-9407-ae5eb3447ef1,2024-01-20,871.33,133.40062300000002,Credit Card,In-Store,False,Incorrect Item,1,130.6995,15.31,868.6288770000001
dafac74f-bdb4-4663-ac0a-978123fe46ee,a89b5acd-cd7f-497f-90df-7a9a901988e8,2024-09-29,702.25,194.80415,Cash,In-Store,False,Expired,3,105.33749999999999,27.74,612.78335
654d240f-262a-4f8c-953d-ae52d1b2e7cb,a21da188-3711-4997-b6f7-f904cf6cee27,2024-03-31,318.69,91.94206500000001,Cash,In-Store,False,Expired,4,47.8035,28.85,274.55143499999997
025e084a-a7fe-480c-b7c3-f1dfe84c6559,db91ad40-4734-40c3-835f-d732fc14b261,2024-06-17,57.67,0.34602,Debit Card,In-Store,False,Expired,4,8.6505,0.6,65.97448
9c189d00-f28e-4d11-9125-4cb5c37c0654,0d47b62c-21bf-4d4e-a060-12e857412515,2024-02-17,808.91,98.76791100000001,Cash,Online,False,Expired,NULL,121.33649999999999,12.21,831.4785889999999
03374953-0d9c-426f-8ae3-a57079e0486b,a03776cc-0482-46f5-b6b5-da0a431b3bce,2023-12-16,106.33,20.362194999999996,Credit Card,Phone,False,Incorrect Item,NULL,15.949499999999999,19.15,101.917305
c18412e6-e1fd-4cc2-8bf0-78f216c9c831,90dea730-239e-4ee3-8b92-f2dfbe3a318f,2024-04-26,740.88,87.127488,Debit Card,Phone,False,Incorrect Item,NULL,111.13199999999999,11.76,764.884512
0f31842e-38e3-4003-9b9e-b089830ce034,7320d434-417d-4e5d-8fb7-73d827549b98,2023-12-16,390.27,72.317031,Cash,Online,False,Incorrect Item,NULL,58.540499999999994,18.53,376.493469
a07d551c-f402-4cc3-ae98-a1d7f0784f92,87521451-895b-43cc-95f4-8590a53580db,2023-12-12,893.95,225.45418999999998,Credit Card,Online,False,Damaged,NULL,134.0925,25.22,802.5883100000001
70d92a55-3d85-4464-9699-e61437f09470,64ba5254-28e4-44a7-9500-f1cfd8e7c89c,2023-10-21,280.41,12.253917000000001,Cash,In-Store,False,Incorrect Item,9,42.0615,4.37,310.21758300000005
b5deaa23-4120-4a81-97dc-7c307aeb6034,d2511bc7-34e9-40e2-8815-296d25e706af,2024-08-27,297.31,23.041525,Debit Card,Online,False,Expired,NULL,44.5965,7.75,318.864975
9b09baaa-62c9-4f63-9649-6a12366e0670,79829395-a2d5-4148-8d17-1cc983f1ed46,2024-07-18,663.47,139.06331200000002,Debit Card,Online,False,Incorrect Item,NULL,99.5205,20.96,623.927188
c8f97d98-99a8-41f2-a8c0-05023a226f48,d354f71a-f6f9-44ec-9587-bd28e7e30894,2024-09-05,152.62,24.72444,Debit Card,Phone,False,Incorrect Item,NULL,22.893,16.2,150.78856000000002
62f56232-1cf0-4caf-b3ee-e1f17b5b34d4,bf997e25-6943-479e-aed1-8e0024abcf5c,2024-04-05,226.5,26.4552,Cash,In-Store,False,Incorrect Item,2,33.975,11.68,234.0198
15f08225-fd4b-4a27-8b95-dfedf61a998b,dee6b657-3f86-49c9-a1c2-f230f784f89e,2024-10-07,759.75,137.51475000000002,Cash,Online,False,Damaged,NULL,113.96249999999999,18.1,736.1977499999999
ad5ca5b2-77ea-4e72-9ec0-dd17740880df,bfc410a4-76ab-4c05-8dcd-66da1d5a9bc8,2023-10-28,363.87,26.598897,Cash,Online,False,Damaged,NULL,54.5805,7.31,391.85160299999995
59819b9b-d892-4914-b28f-a116b4962a95,07ee4295-1c9a-4649-91e0-29f4d206a5cc,2023-12-22,595.29,130.42803899999998,Cash,Phone,False,Damaged,NULL,89.2935,21.91,554.155461
89bd22c6-30a0-413a-8947-d069c64ab712,7e29246e-8b65-44c6-a2ef-882d10da9432,2024-03-06,43.72,0.18362399999999998,Cash,Online,False,Incorrect Item,NULL,6.558,0.42,50.094376
59957519-8338-45e4-b53c-6aeb23960616,361750c3-566b-407e-ad5f-f684e368a2e0,2024-07-09,896.4,273.22272,Credit Card,Phone,False,Damaged,NULL,134.45999999999998,30.48,757.6372799999999
e27512fd-3075-4e19-8108-5d0a96b40b43,cc7e00c6-4046-478d-9e62-8b95170b8dcf,2024-08-15,610.73,17.527951,Credit Card,Phone,False,Incorrect Item,NULL,91.6095,2.87,684.811549
ca99afdb-f04c-4ef0-bac5-d44ff25d2f38,85394813-0951-4e04-ba88-3c490bdd6ad1,2024-06-25,93.45,31.75431,Debit Card,In-Store,False,Damaged,5,14.0175,33.98,75.71319
a64141b4-120b-470d-881c-ad43b762ab0c,4314dabd-6f22-4cfc-9b52-83a7f4f36fd5,2023-10-31,171.84,9.124704,Credit Card,In-Store,False,Damaged,8,25.776,5.31,188.491296
e1dee123-2d85-44bc-afc4-cf72aae8f80f,a7c7399c-bbc1-470f-8b0c-73c4dd7805b5,2023-10-16,176.48,27.00144,Debit Card,Online,True,Expired,NULL,26.471999999999998,15.3,175.95056
6124bc6b-307a-45a8-a13e-7bb32215c84f,59c3f58a-50d9-4d88-8d3b-fdfa7097f6ea,2024-02-10,183.82,30.514120000000002,Credit Card,Phone,False,Expired,NULL,27.572999999999997,16.6,180.87888
76729f38-a40c-4b1f-b9c6-8338bd655b1b,d4ce6683-5324-4a54-922f-ff81326606bd,2023-10-10,954.73,194.383028,Debit Card,Phone,False,Damaged,NULL,143.2095,20.36,903.556472
79cd227a-c16d-4ada-ad93-b9ca0a07922f,4b62398e-02d3-426f-900b-a0a73d4322a0,2024-01-11,727.34,129.393786,Debit Card,In-Store,False,Incorrect Item,2,109.101,17.79,707.047214
b949b0ea-c790-4921-bdf2-101899fbbf69,e1f49a99-4698-4938-aed6-bbd2c4459a43,2024-06-16,516.56,161.21837599999998,Debit Card,Online,False,Incorrect Item,NULL,77.484,31.21,432.82562399999995
73018502-7ce7-4f0e-a3a8-c96908d4d8e0,d4db0a4d-b040-461b-8f5b-ad863b37f492,2024-07-20,783.63,99.129195,Credit Card,Online,False,Incorrect Item,NULL,117.5445,12.65,802.045305
